plot,subplot,plant_id,year,shts,ht,infl,notes,recorded_sdlg,recorded_dead
CF-1,D3,6683,2009,1,11,NA,NA,FALSE,FALSE
CF-1,D3,6701,1998,5,69,NA,NA,FALSE,FALSE
CF-1,D3,6701,1999,4,66,NA,NA,FALSE,FALSE
CF-1,D3,6701,2000,5,66,NA,NA,FALSE,FALSE
CF-1,D3,6701,2001,6,55,NA,NA,FALSE,FALSE
CF-1,D3,6701,2002,9,87,NA,NA,FALSE,FALSE
CF-1,D3,6701,2003,7,80,1,NA,FALSE,FALSE
CF-1,D3,6701,2004,7,97,1,NA,FALSE,FALSE
CF-1,D3,6701,2005,3,97,NA,NA,FALSE,FALSE
CF-1,D3,6701,2006,3,90,NA,NA,FALSE,FALSE
CF-1,D3,6701,2007,3,80,NA,NA,FALSE,FALSE
CF-1,D3,6701,2008,4,36,NA,NA,FALSE,FALSE
CF-1,D3,6701,2009,2,48,NA,NA,FALSE,FALSE
CF-1,D3,6774,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6774,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6774,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6774,2001,6,75,2,no tag,FALSE,FALSE
CF-1,D3,6774,2002,17,100,4,NA,FALSE,FALSE
CF-1,D3,6774,2003,21,135,4,NA,FALSE,FALSE
CF-1,D3,6774,2004,21,137,4,NA,FALSE,FALSE
CF-1,D3,6774,2005,13,132,6,NA,FALSE,FALSE
CF-1,D3,6774,2006,15,142,2,NA,FALSE,FALSE
CF-1,D3,6774,2007,7,140,NA,NA,FALSE,FALSE
CF-1,D3,6774,2008,4,82,NA,NA,FALSE,FALSE
CF-1,D3,6774,2009,6,110,1,NA,FALSE,FALSE
CF-1,D3,6775,1998,2,21,NA,NA,FALSE,FALSE
CF-1,D3,6775,1999,1,17,NA,NA,FALSE,FALSE
CF-1,D3,6775,2000,2,18,NA,NA,FALSE,FALSE
CF-1,D3,6775,2001,1,20,NA,NA,FALSE,FALSE
CF-1,D3,6775,2002,2,27,NA,NA,FALSE,FALSE
CF-1,D3,6775,2003,2,33,NA,NA,FALSE,FALSE
CF-1,D3,6775,2004,3,32,NA,NA,FALSE,FALSE
CF-1,D3,6775,2005,4,30,NA,NA,FALSE,FALSE
CF-1,D3,6775,2006,2,32,NA,NA,FALSE,FALSE
CF-1,D3,6775,2007,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,6795,2001,1,8,NA,NA,TRUE,FALSE
CF-1,D3,6795,2002,1,16,NA,NA,FALSE,FALSE
CF-1,D3,6795,2003,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,6797,2001,1,13,NA,NA,TRUE,FALSE
CF-1,D3,6797,2002,1,11,NA,NA,FALSE,FALSE
CF-1,D3,6797,2003,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,6797,2004,1,13,NA,NA,FALSE,FALSE
CF-1,D3,6797,2005,1,15,NA,NA,FALSE,FALSE
CF-1,D3,6797,2006,1,7,NA,NA,FALSE,FALSE
CF-1,D3,6797,2007,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,6828,2001,2,17,NA,NA,TRUE,FALSE
CF-1,D3,6828,2002,2,27,NA,NA,FALSE,FALSE
CF-1,D3,6828,2003,2,29,NA,NA,FALSE,FALSE
CF-1,D3,6828,2004,2,34,NA,NA,FALSE,FALSE
CF-1,D3,6828,2005,2,35,NA,NA,FALSE,FALSE
CF-1,D3,6828,2006,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,6828,2007,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,6828,2008,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6828,2009,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6870,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6870,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6870,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6870,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6870,2002,3,20,NA,ULY,FALSE,FALSE
CF-1,D3,6870,2003,1,16,NA,NA,FALSE,FALSE
CF-1,D3,6870,2004,1,22,NA,NA,FALSE,FALSE
CF-1,D3,6870,2005,2,16,NA,NA,FALSE,FALSE
CF-1,D3,6870,2006,2,18,NA,NA,FALSE,FALSE
CF-1,D3,6870,2007,2,14,NA,NA,FALSE,FALSE
CF-1,D3,6870,2008,2,10,NA,NA,FALSE,FALSE
CF-1,D3,6870,2009,1,13,NA,NA,FALSE,FALSE
CF-1,D3,6871,2002,1,8,NA,NA,TRUE,FALSE
CF-1,D3,6871,2003,1,14,NA,NA,FALSE,FALSE
CF-1,D3,6871,2004,1,10,NA,NA,FALSE,FALSE
CF-1,D3,6871,2005,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,6892,2002,1,15,NA,NA,TRUE,FALSE
CF-1,D3,6892,2003,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,6892,2004,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,6892,2005,1,7,NA,NA,FALSE,FALSE
CF-1,D3,6892,2006,1,5,NA,NA,FALSE,FALSE
CF-1,D3,6892,2007,1,7,NA,NA,FALSE,FALSE
CF-1,D3,6892,2008,1,7,NA,NA,FALSE,FALSE
CF-1,D3,6892,2009,2,5,NA,NA,FALSE,FALSE
CF-1,D3,6894,2002,1,14,NA,NA,TRUE,FALSE
CF-1,D3,6894,2003,1,13,NA,NA,FALSE,FALSE
CF-1,D3,6894,2004,1,18,NA,NA,FALSE,FALSE
CF-1,D3,6894,2005,3,11,NA,NA,FALSE,FALSE
CF-1,D3,6894,2006,1,11,NA,NA,FALSE,FALSE
CF-1,D3,6894,2007,1,7,NA,NA,FALSE,FALSE
CF-1,D3,6894,2008,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6894,2009,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,2002,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6911,2003,4,22,NA,no tag,FALSE,FALSE
CF-1,D3,6911,2004,3,24,NA,NA,FALSE,FALSE
CF-1,D3,6911,2005,3,22,NA,NA,FALSE,FALSE
CF-1,D3,6911,2006,3,30,NA,NA,FALSE,FALSE
CF-1,D3,6911,2007,2,29,NA,NA,FALSE,FALSE
CF-1,D3,6911,2008,2,20,NA,NA,FALSE,FALSE
CF-1,D3,6911,2009,2,55,NA,NA,FALSE,FALSE
CF-1,D3,6953,2002,1,9,NA,NA,TRUE,FALSE
CF-1,D3,6953,2003,1,8,NA,NA,FALSE,FALSE
CF-1,D3,6953,2004,1,9,NA,NA,FALSE,FALSE
CF-1,D3,6953,2005,1,9,NA,NA,FALSE,FALSE
CF-1,D3,6953,2006,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,6954,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6954,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6954,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6954,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6954,2002,1,22,NA,ULY,FALSE,FALSE
CF-1,D3,6954,2003,2,16,NA,NA,FALSE,FALSE
CF-1,D3,6954,2004,1,17,NA,NA,FALSE,FALSE
CF-1,D3,6954,2005,1,2,NA,NA,FALSE,FALSE
CF-1,D3,6954,2006,2,16,NA,NA,FALSE,FALSE
CF-1,D3,6954,2007,2,18,NA,NA,FALSE,FALSE
CF-1,D3,6954,2008,1,15,NA,NA,FALSE,FALSE
CF-1,D3,6954,2009,1,6,NA,NA,FALSE,FALSE
CF-1,D3,6987,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,2002,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,2003,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,6987,2004,2,55,NA,no tag,FALSE,FALSE
CF-1,D3,6987,2005,3,60,NA,NA,FALSE,FALSE
CF-1,D3,6987,2006,3,62,NA,NA,FALSE,FALSE
CF-1,D3,6987,2007,1,15,NA,NA,FALSE,FALSE
CF-1,D3,6987,2008,1,13,NA,NA,FALSE,FALSE
CF-1,D3,6987,2009,2,17,NA,NA,FALSE,FALSE
CF-1,D3,7117,2005,1,5,NA,NA,TRUE,FALSE
CF-1,D3,7117,2006,1,9,NA,NA,FALSE,FALSE
CF-1,D3,7117,2007,1,12,NA,NA,FALSE,FALSE
CF-1,D3,7117,2008,1,7,NA,NA,FALSE,FALSE
CF-1,D3,7117,2009,1,7,NA,NA,FALSE,FALSE
CF-1,D3,7118,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2002,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2003,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2004,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7118,2005,2,45,NA,no tag,FALSE,FALSE
CF-1,D3,7118,2006,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,7183,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7183,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7183,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7183,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7183,2002,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7183,2003,2,42,NA,no tag,FALSE,FALSE
CF-1,D3,7183,2004,1,26,NA,NA,FALSE,FALSE
CF-1,D3,7183,2005,1,14,NA,NA,FALSE,FALSE
CF-1,D3,7183,2006,1,18,NA,NA,FALSE,FALSE
CF-1,D3,7183,2007,1,20,NA,NA,FALSE,FALSE
CF-1,D3,7183,2008,3,18,NA,NA,FALSE,FALSE
CF-1,D3,7183,2009,2,20,NA,NA,FALSE,FALSE
CF-1,D3,7197,2003,1,8,NA,NA,TRUE,FALSE
CF-1,D3,7197,2004,NA,NA,NA,NA,FALSE,TRUE
CF-1,D3,7198,2003,1,8,NA,NA,TRUE,FALSE
CF-1,D3,7198,2004,1,17,NA,no tag,FALSE,FALSE
CF-1,D3,7198,2005,1,12,NA,NA,FALSE,FALSE
CF-1,D3,7198,2006,1,13,NA,NA,FALSE,FALSE
CF-1,D3,7198,2007,NA,NA,NA,missing,FALSE,FALSE
CF-1,D3,7198,2008,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7198,2009,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,1998,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,1999,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2000,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2001,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2002,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2003,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2004,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2005,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2006,NA,NA,NA,NA,FALSE,FALSE
CF-1,D3,7219,2007,1,30,NA,no tag,FALSE,FALSE
CF-1,D3,7219,2008,2,26,NA,NA,FALSE,FALSE
CF-1,D3,7219,2009,1,19,NA,NA,FALSE,FALSE
CF-1,D3,7303,2008,1,7,NA,NA,TRUE,FALSE
CF-1,D3,7303,2009,NA,NA,NA,NA,FALSE,TRUE
CF-5,D3,7399,1998,4,39,NA,NA,FALSE,FALSE
CF-5,D3,7399,1999,2,46,NA,NA,FALSE,FALSE
CF-5,D3,7399,2000,NA,NA,NA,missing,FALSE,FALSE
CF-5,D3,7399,2001,2,42,NA,NA,FALSE,FALSE
CF-5,D3,7399,2002,2,44,NA,NA,FALSE,FALSE
CF-5,D3,7399,2003,2,36,NA,NA,FALSE,FALSE
CF-5,D3,7399,2004,1,6,NA,NA,FALSE,FALSE
CF-5,D3,7399,2005,NA,NA,NA,NA,FALSE,TRUE
FF-1,D4,183,1998,NA,NA,NA,NA,FALSE,FALSE
FF-1,D4,183,1999,2,50,NA,ULY,FALSE,FALSE
FF-1,D4,183,2000,2,41,NA,NA,FALSE,FALSE
FF-1,D4,183,2001,2,31,NA,NA,FALSE,FALSE
FF-1,D4,183,2002,2,30,NA,NA,FALSE,FALSE
FF-1,D4,183,2003,2,25,NA,NA,FALSE,FALSE
FF-1,D4,183,2004,2,28,NA,NA,FALSE,FALSE
FF-1,D4,183,2005,1,17,NA,NA,FALSE,FALSE
FF-1,D4,183,2006,1,18,NA,NA,FALSE,FALSE
FF-1,D4,183,2007,2,20,NA,NA,FALSE,FALSE
FF-1,D4,183,2008,2,30,NA,NA,FALSE,FALSE
FF-1,D4,183,2009,3,28,NA,NA,FALSE,FALSE
FF-1,D4,224,2001,1,13,NA,NA,TRUE,FALSE
FF-1,D4,224,2002,1,16,NA,NA,FALSE,FALSE
FF-1,D4,224,2003,1,8,NA,NA,FALSE,FALSE
FF-1,D4,224,2004,1,11,NA,NA,FALSE,FALSE
FF-1,D4,224,2005,2,8,NA,NA,FALSE,FALSE
FF-1,D4,224,2006,2,17,NA,NA,FALSE,FALSE
FF-1,D4,224,2007,1,15,NA,NA,FALSE,FALSE
FF-1,D4,224,2008,2,13,NA,NA,FALSE,FALSE
FF-1,D4,224,2009,1,17,NA,NA,FALSE,FALSE
FF-2,D4,362,1998,4,32,NA,NA,FALSE,FALSE
FF-2,D4,362,1999,3,36,NA,NA,FALSE,FALSE
FF-2,D4,362,2000,3,37,NA,NA,FALSE,FALSE
FF-2,D4,362,2001,4,37,NA,NA,FALSE,FALSE
FF-2,D4,362,2002,4,35,NA,NA,FALSE,FALSE
FF-2,D4,362,2003,6,50,NA,NA,FALSE,FALSE
FF-2,D4,362,2004,10,110,NA,NA,FALSE,FALSE
FF-2,D4,362,2005,9,99,3,NA,FALSE,FALSE
FF-2,D4,362,2006,7,93,NA,NA,FALSE,FALSE
FF-2,D4,362,2007,5,82,NA,NA,FALSE,FALSE
FF-2,D4,362,2008,6,67,NA,NA,FALSE,FALSE
FF-2,D4,362,2009,5,64,NA,NA,FALSE,FALSE
FF-2,D4,497,2004,1,8,NA,NA,TRUE,FALSE
FF-2,D4,497,2005,2,20,NA,NA,FALSE,FALSE
FF-2,D4,497,2006,NA,NA,NA,NA,FALSE,TRUE
FF-2,D4,498,2004,1,14,NA,NA,TRUE,FALSE
FF-2,D4,498,2005,2,14,NA,NA,FALSE,FALSE
FF-2,D4,498,2006,1,21,NA,NA,FALSE,FALSE
FF-2,D4,498,2007,NA,NA,NA,NA,FALSE,TRUE
FF-2,D4,501,2004,1,12,NA,NA,TRUE,FALSE
FF-2,D4,501,2005,1,15,NA,NA,FALSE,FALSE
FF-2,D4,501,2006,NA,NA,NA,NA,FALSE,TRUE
FF-2,D4,513,2004,1,11,NA,NA,TRUE,FALSE
FF-2,D4,513,2005,2,23,NA,NA,FALSE,FALSE
FF-2,D4,513,2006,2,29,NA,NA,FALSE,FALSE
FF-2,D4,513,2007,3,33,NA,NA,FALSE,FALSE
FF-2,D4,513,2008,3,35,NA,NA,FALSE,FALSE
FF-2,D4,513,2009,3,51,NA,NA,FALSE,FALSE
FF-2,D4,531,2004,1,14,NA,NA,TRUE,FALSE
FF-2,D4,531,2005,2,21,NA,NA,FALSE,FALSE
FF-2,D4,531,2006,1,15,NA,NA,FALSE,FALSE
FF-2,D4,531,2007,1,17,NA,NA,FALSE,FALSE
FF-2,D4,531,2008,3,35,NA,NA,FALSE,FALSE
FF-2,D4,531,2009,2,9,NA,NA,FALSE,FALSE
FF-2,D4,532,2004,1,24,NA,NA,TRUE,FALSE
FF-2,D4,532,2005,3,31,NA,NA,FALSE,FALSE
FF-2,D4,532,2006,2,30,NA,NA,FALSE,FALSE
FF-2,D4,532,2007,2,26,NA,NA,FALSE,FALSE
FF-2,D4,532,2008,1,12,NA,NA,FALSE,FALSE
FF-2,D4,532,2009,2,23,NA,NA,FALSE,FALSE
FF-2,D4,533,2004,1,15,NA,NA,TRUE,FALSE
FF-2,D4,533,2005,1,16,NA,NA,FALSE,FALSE
FF-2,D4,533,2006,1,17,NA,NA,FALSE,FALSE
FF-2,D4,533,2007,2,18,NA,NA,FALSE,FALSE
FF-2,D4,533,2008,1,23,NA,NA,FALSE,FALSE
FF-2,D4,533,2009,5,26,NA,NA,FALSE,FALSE
FF-2,D4,590,2004,2,10,NA,NA,TRUE,FALSE
FF-2,D4,590,2005,2,13,NA,NA,FALSE,FALSE
FF-2,D4,590,2006,2,16,NA,NA,FALSE,FALSE
FF-2,D4,590,2007,2,17,NA,NA,FALSE,FALSE
FF-2,D4,590,2008,2,19,NA,NA,FALSE,FALSE
FF-2,D4,590,2009,2,22,NA,NA,FALSE,FALSE
FF-2,D4,591,2004,1,20,NA,NA,TRUE,FALSE
FF-2,D4,591,2005,1,24,NA,NA,FALSE,FALSE
FF-2,D4,591,2006,2,30,NA,NA,FALSE,FALSE
FF-2,D4,591,2007,2,33,NA,NA,FALSE,FALSE
FF-2,D4,591,2008,1,29,NA,NA,FALSE,FALSE
FF-2,D4,591,2009,1,21,NA,NA,FALSE,FALSE
FF-2,D4,592,2004,1,7,NA,NA,TRUE,FALSE
FF-2,D4,592,2005,1,11,NA,NA,FALSE,FALSE
FF-2,D4,592,2006,1,13,NA,NA,FALSE,FALSE
FF-2,D4,592,2007,1,18,NA,NA,FALSE,FALSE
FF-2,D4,592,2008,3,33,NA,NA,FALSE,FALSE
FF-2,D4,592,2009,4,31,NA,NA,FALSE,FALSE
FF-2,D4,593,2004,1,16,NA,NA,TRUE,FALSE
FF-2,D4,593,2005,1,7,NA,NA,FALSE,FALSE
FF-2,D4,593,2006,1,10,NA,NA,FALSE,FALSE
FF-2,D4,593,2007,NA,NA,NA,NA,FALSE,TRUE
FF-2,D4,600,2004,1,12,NA,NA,TRUE,FALSE
FF-2,D4,600,2005,2,29,NA,NA,FALSE,FALSE
FF-2,D4,600,2006,2,31,NA,NA,FALSE,FALSE
FF-2,D4,600,2007,3,40,NA,NA,FALSE,FALSE
FF-2,D4,600,2008,3,55,NA,NA,FALSE,FALSE
FF-2,D4,600,2009,4,64,NA,NA,FALSE,FALSE
FF-2,D4,601,2004,1,11,NA,NA,TRUE,FALSE
FF-2,D4,601,2005,1,20,NA,NA,FALSE,FALSE
FF-2,D4,601,2006,2,23,NA,NA,FALSE,FALSE
FF-2,D4,601,2007,2,25,NA,NA,FALSE,FALSE
FF-2,D4,601,2008,3,40,NA,NA,FALSE,FALSE
FF-2,D4,601,2009,3,50,NA,NA,FALSE,FALSE
FF-2,D4,602,2004,1,11,NA,NA,TRUE,FALSE
FF-2,D4,602,2005,1,13,NA,NA,FALSE,FALSE
FF-2,D4,602,2006,1,15,NA,NA,FALSE,FALSE
FF-2,D4,602,2007,2,15,NA,NA,FALSE,FALSE
FF-2,D4,602,2008,2,22,NA,NA,FALSE,FALSE
FF-2,D4,602,2009,3,24,NA,NA,FALSE,FALSE
FF-2,D4,603,2004,1,16,NA,NA,TRUE,FALSE
FF-2,D4,603,2005,1,38,NA,NA,FALSE,FALSE
FF-2,D4,603,2006,2,21,NA,NA,FALSE,FALSE
FF-2,D4,603,2007,1,30,NA,NA,FALSE,FALSE
FF-2,D4,603,2008,2,37,NA,NA,FALSE,FALSE
FF-2,D4,603,2009,2,49,NA,NA,FALSE,FALSE
FF-2,D4,610,2004,1,11,NA,NA,TRUE,FALSE
FF-2,D4,610,2005,2,18,NA,NA,FALSE,FALSE
FF-2,D4,610,2006,3,27,NA,NA,FALSE,FALSE
FF-2,D4,610,2007,3,36,NA,NA,FALSE,FALSE
FF-2,D4,610,2008,3,36,NA,NA,FALSE,FALSE
FF-2,D4,610,2009,3,30,NA,NA,FALSE,FALSE
FF-2,D4,611,2004,1,10,NA,NA,TRUE,FALSE
FF-2,D4,611,2005,2,25,NA,NA,FALSE,FALSE
FF-2,D4,611,2006,5,30,NA,NA,FALSE,FALSE
FF-2,D4,611,2007,6,37,NA,NA,FALSE,FALSE
FF-2,D4,611,2008,6,42,NA,NA,FALSE,FALSE
FF-2,D4,611,2009,8,56,NA,NA,FALSE,FALSE
FF-5,D4,742,1998,4,31,NA,NA,FALSE,FALSE
FF-5,D4,742,1999,5,33,NA,NA,FALSE,FALSE
FF-5,D4,742,2000,5,42,NA,NA,FALSE,FALSE
FF-5,D4,742,2001,4,32,NA,NA,FALSE,FALSE
FF-5,D4,742,2002,7,32,NA,NA,FALSE,FALSE
FF-5,D4,742,2003,4,36,NA,NA,FALSE,FALSE
FF-5,D4,742,2004,4,36,NA,NA,FALSE,FALSE
FF-5,D4,742,2005,4,32,NA,NA,FALSE,FALSE
FF-5,D4,742,2006,4,28,NA,NA,FALSE,FALSE
FF-5,D4,742,2007,NA,NA,NA,missing,FALSE,FALSE
FF-5,D4,742,2008,NA,NA,NA,NA,FALSE,FALSE
FF-5,D4,742,2009,NA,NA,NA,NA,FALSE,FALSE
FF-5,D4,744,1998,NA,NA,NA,NA,FALSE,FALSE
FF-5,D4,744,1999,1,13,NA,ULY,FALSE,FALSE
FF-5,D4,744,2000,1,15,NA,NA,FALSE,FALSE
FF-5,D4,744,2001,3,13,NA,NA,FALSE,FALSE
FF-5,D4,744,2002,2,20,NA,NA,FALSE,FALSE
FF-5,D4,744,2003,1,20,NA,NA,FALSE,FALSE
FF-5,D4,744,2004,2,14,NA,NA,FALSE,FALSE
FF-5,D4,744,2005,2,27,NA,NA,FALSE,FALSE
FF-5,D4,744,2006,2,24,NA,NA,FALSE,FALSE
FF-5,D4,744,2007,NA,NA,NA,missing,FALSE,FALSE
FF-5,D4,744,2008,NA,NA,NA,NA,FALSE,FALSE
FF-5,D4,744,2009,NA,NA,NA,NA,FALSE,FALSE
FF-3,D4,2221,1998,2,20,NA,NA,FALSE,FALSE
FF-3,D4,2221,1999,2,27,NA,NA,FALSE,FALSE
FF-3,D4,2221,2000,2,31,NA,NA,FALSE,FALSE
FF-3,D4,2221,2001,1,15,NA,NA,FALSE,FALSE
FF-3,D4,2221,2002,4,35,NA,NA,FALSE,FALSE
FF-3,D4,2221,2003,3,36,NA,NA,FALSE,FALSE
FF-3,D4,2221,2004,2,45,NA,NA,FALSE,FALSE
FF-3,D4,2221,2005,4,23,NA,NA,FALSE,FALSE
FF-3,D4,2221,2006,2,31,NA,NA,FALSE,FALSE
FF-3,D4,2221,2007,2,28,NA,NA,FALSE,FALSE
FF-3,D4,2221,2008,2,48,NA,NA,FALSE,FALSE
FF-3,D4,2221,2009,2,41,NA,NA,FALSE,FALSE
FF-3,D4,2239,1998,4,36,NA,NA,FALSE,FALSE
FF-3,D4,2239,1999,4,59,NA,NA,FALSE,FALSE
FF-3,D4,2239,2000,5,52,NA,NA,FALSE,FALSE
FF-3,D4,2239,2001,5,54,NA,NA,FALSE,FALSE
FF-3,D4,2239,2002,6,75,NA,NA,FALSE,FALSE
FF-3,D4,2239,2003,6,51,NA,NA,FALSE,FALSE
FF-3,D4,2239,2004,5,69,NA,NA,FALSE,FALSE
FF-3,D4,2239,2005,6,74,NA,NA,FALSE,FALSE
FF-3,D4,2239,2006,5,90,NA,NA,FALSE,FALSE
FF-3,D4,2239,2007,4,88,NA,NA,FALSE,FALSE
FF-3,D4,2239,2008,3,77,NA,NA,FALSE,FALSE
FF-3,D4,2239,2009,2,17,NA,NA,FALSE,FALSE
FF-3,D4,2248,1998,2,35,NA,NA,FALSE,FALSE
FF-3,D4,2248,1999,4,35,NA,NA,FALSE,FALSE
FF-3,D4,2248,2000,5,40,NA,NA,FALSE,FALSE
FF-3,D4,2248,2001,4,47,1,NA,FALSE,FALSE
FF-3,D4,2248,2002,6,76,1,NA,FALSE,FALSE
FF-3,D4,2248,2003,4,56,NA,NA,FALSE,FALSE
FF-3,D4,2248,2004,8,63,NA,NA,FALSE,FALSE
FF-3,D4,2248,2005,4,100,NA,NA,FALSE,FALSE
FF-3,D4,2248,2006,3,76,NA,NA,FALSE,FALSE
FF-3,D4,2248,2007,2,91,NA,NA,FALSE,FALSE
FF-3,D4,2248,2008,2,68,NA,NA,FALSE,FALSE
FF-3,D4,2248,2009,3,77,NA,NA,FALSE,FALSE
FF-3,D4,2274,1998,4,37,NA,NA,FALSE,FALSE
FF-3,D4,2274,1999,3,29,NA,NA,FALSE,FALSE
FF-3,D4,2274,2000,4,40,NA,NA,FALSE,FALSE
FF-3,D4,2274,2001,1,35,NA,NA,FALSE,FALSE
FF-3,D4,2274,2002,2,35,NA,NA,FALSE,FALSE
FF-3,D4,2274,2003,3,40,NA,NA,FALSE,FALSE
FF-3,D4,2274,2004,5,50,NA,NA,FALSE,FALSE
FF-3,D4,2274,2005,4,63,NA,NA,FALSE,FALSE
FF-3,D4,2274,2006,5,85,NA,NA,FALSE,FALSE
FF-3,D4,2274,2007,4,85,NA,NA,FALSE,FALSE
FF-3,D4,2274,2008,4,87,NA,NA,FALSE,FALSE
FF-3,D4,2274,2009,2,18,NA,NA,FALSE,FALSE
FF-3,D4,2305,1998,NA,NA,NA,NA,FALSE,FALSE
FF-3,D4,2305,1999,4,68,NA,ULY,FALSE,FALSE
FF-3,D4,2305,2000,3,68,NA,NA,FALSE,FALSE
FF-3,D4,2305,2001,4,77,NA,NA,FALSE,FALSE
FF-3,D4,2305,2002,4,76,NA,NA,FALSE,FALSE
FF-3,D4,2305,2003,3,82,NA,NA,FALSE,FALSE
FF-3,D4,2305,2004,4,83,NA,NA,FALSE,FALSE
FF-3,D4,2305,2005,3,78,NA,NA,FALSE,FALSE
FF-3,D4,2305,2006,NA,NA,NA,missing,FALSE,FALSE
FF-3,D4,2305,2007,3,83,NA,NA,FALSE,FALSE
FF-3,D4,2305,2008,3,86,NA,NA,FALSE,FALSE
FF-3,D4,2305,2009,0,0,NA,dried,FALSE,FALSE
FF-3,D4,2392,2000,1,13,NA,NA,TRUE,FALSE
FF-3,D4,2392,2001,1,17,NA,NA,FALSE,FALSE
FF-3,D4,2392,2002,1,15,NA,NA,FALSE,FALSE
FF-3,D4,2392,2003,1,18,NA,NA,FALSE,FALSE
FF-3,D4,2392,2004,2,29,NA,NA,FALSE,FALSE
FF-3,D4,2392,2005,3,25,NA,NA,FALSE,FALSE
FF-3,D4,2392,2006,2,28,NA,NA,FALSE,FALSE
FF-3,D4,2392,2007,2,32,NA,NA,FALSE,FALSE
FF-3,D4,2392,2008,3,33,NA,NA,FALSE,FALSE
FF-3,D4,2392,2009,3,45,NA,NA,FALSE,FALSE
FF-3,D4,2399,2000,1,9,NA,NA,TRUE,FALSE
FF-3,D4,2399,2001,1,10,NA,NA,FALSE,FALSE
FF-3,D4,2399,2002,1,14,NA,NA,FALSE,FALSE
FF-3,D4,2399,2003,2,16,NA,NA,FALSE,FALSE
FF-3,D4,2399,2004,2,18,NA,NA,FALSE,FALSE
FF-3,D4,2399,2005,1,12,NA,NA,FALSE,FALSE
FF-3,D4,2399,2006,2,30,NA,NA,FALSE,FALSE
