"plot","habitat","ranch","bdffp_reserve_no","HA_ID_Number","tag_number","row","column","year","ht","shts","infl","code.notes","code2"
"Florestal-CF","CF","EST","1301",5813,28,"A","1",1998,53,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5813,28,"A","1",1999,51,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2000,47,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2001,52,10,1,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2002,72,12,0,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2003,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2004,146,8,0,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2005,10,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2006,80,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2007,70,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2008,76,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5813,28,"A","1",2009,50,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",1998,18,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5814,29,"A","1",1999,24,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2000,23,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2001,25,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2002,43,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2003,60,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2004,77,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2005,72,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2006,96,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2007,75,6,NA,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2008,82,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5814,29,"A","1",2009,57,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",1998,35,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5815,30,"B","4",1999,38,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2000,40,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2001,45,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2002,53,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2003,36,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2004,26,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2005,40,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2006,31,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2007,33,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2008,26,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5815,30,"B","4",2009,30,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",1998,120,7,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5816,31,"C","5",1999,124,6,2,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2000,133,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2001,129,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2002,140,7,1,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2003,130,3,1,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2004,120,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2005,130,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2006,142,7,NA,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2007,103,7,NA,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2008,122,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5816,31,"C","5",2009,102,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",1998,61,4,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5818,33,"B","2",1999,50,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2000,60,10,0,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2001,96,20,7,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2002,91,20,2,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2003,80,7,3,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2004,103,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2005,104,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2006,67,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2007,55,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2008,75,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5818,33,"B","2",2009,84,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",1998,28,2,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5819,34,"A","10",1999,29,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2000,32,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2001,36,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2002,41,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2003,41,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2004,40,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2005,46,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2006,47,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2007,50,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2008,52,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5819,34,"A","10",2009,51,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",1998,70,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5820,35,"A","7",1999,93,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2000,85,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2001,87,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2002,56,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2003,55,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2004,47,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2005,57,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2006,49,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2007,40,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2008,65,6,NA,NA,NA
"Florestal-CF","CF","EST","1301",5820,35,"A","7",2009,110,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",1998,51,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5821,36,"C","2",1999,60,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2000,69,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2001,100,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2002,76,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2003,62,6,1,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2004,74,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2005,70,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2006,48,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2007,25,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2008,42,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5821,36,"C","2",2009,51,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",1998,47,4,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5822,37,"B","3",1999,50,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2000,63,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2001,87,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2002,76,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2003,72,8,2,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2004,72,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2005,70,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2006,67,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2007,65,3,1,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2008,57,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5822,37,"B","3",2009,56,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",1998,22,2,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5823,38,"A","3",1999,16,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2000,23,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2001,14,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2002,36,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2003,65,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2004,68,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2005,70,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2006,50,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2007,47,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2008,40,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5823,38,"A","3",2009,22,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",1998,44,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5824,39,"A","3",1999,29,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2000,31,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2001,37,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2002,40,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2003,45,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2004,87,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2005,83,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2006,110,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2007,110,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2008,107,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5824,39,"A","3",2009,53,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",1998,28,2,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5825,40,"A","8",1999,20,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2000,25,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2001,24,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2002,39,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2003,34,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2004,65,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2005,76,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2006,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2007,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2008,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5825,40,"A","8",2009,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",1998,83,3,1,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5826,41,"A","8",1999,60,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2000,81,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2001,51,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2002,61,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2003,80,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2004,100,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2005,120,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2006,106,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2007,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2008,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5826,41,"A","8",2009,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",1998,50,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5827,42,"A","4",1999,57,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2000,64,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2001,66,6,2,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2002,93,7,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2003,95,6,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2004,90,9,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2005,95,9,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2006,90,8,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2007,86,3,1,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2008,86,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5827,42,"A","4",2009,70,2,1,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",1998,101,5,1,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5828,43,"C","1",1999,66,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2000,62,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2001,81,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2002,68,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2003,82,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2004,67,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2005,60,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2006,43,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2007,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2008,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5828,43,"C","1",2009,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",1998,11,1,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5829,44,"A","6",1999,0,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2000,23,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2001,23,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2002,25,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2003,22,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2004,35,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2005,40,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2006,38,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2007,46,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2008,46,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5829,44,"A","6",2009,40,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",1998,76,6,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5830,45,"B","5",1999,65,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2000,54,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2001,38,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2002,45,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2003,39,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2004,55,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2005,49,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2006,54,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2007,50,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2008,62,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5830,45,"B","5",2009,52,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",1998,74,3,1,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5831,46,"B","4",1999,65,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2000,58,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2001,58,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2002,54,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2003,65,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2004,66,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2005,63,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2006,60,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2007,63,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2008,89,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5831,46,"B","4",2009,96,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",1998,39,2,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5832,47,"B","5",1999,32,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2000,44,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2001,47,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2002,44,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2003,40,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2004,80,7,2,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2005,74,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2006,79,3,1,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2007,80,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2008,110,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5832,47,"B","5",2009,84,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",1998,66,5,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5833,49,"A","4",1999,79,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2000,101,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2001,93,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2002,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2003,93,4,2,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2004,78,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2005,80,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2006,71,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2007,24,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2008,47,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5833,49,"A","4",2009,37,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",1998,86,4,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5834,50,"A","8",1999,73,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2000,76,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2001,89,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2002,84,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2003,78,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2004,76,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2005,100,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2006,96,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2007,63,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2008,105,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5834,50,"A","8",2009,85,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",1998,78,5,1,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5835,51,"A","4",1999,72,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2000,93,5,0,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2001,95,10,1,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2002,112,10,2,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2003,120,5,3,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2004,115,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2005,66,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2006,87,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2007,107,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2008,94,7,NA,NA,NA
"Florestal-CF","CF","EST","1301",5835,51,"A","4",2009,103,4,NA,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",1998,15,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5836,52,"A","6",1999,20,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2000,28,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2001,18,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2002,20,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2003,15,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2004,18,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2005,15,2,0,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2006,11,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2007,18,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2008,17,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5836,52,"A","6",2009,17,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",1998,48,7,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5837,53,"B","2",1999,49,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2000,51,9,0,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2001,54,14,0,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2002,66,9,0,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2003,70,10,1,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2004,104,7,2,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2005,102,4,1,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2006,97,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2007,88,2,1,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2008,43,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5837,53,"B","2",2009,35,1,NA,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",1998,44,3,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5838,54,"B","5",1999,54,1,0,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2000,48,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2001,52,3,0,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2002,57,7,0,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2003,52,4,0,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2004,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2005,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2006,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2007,NA,NA,NA,"plant missing (60)",NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2008,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5838,54,"B","5",2009,NA,NA,NA,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",1998,156,8,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5839,55,"B","4",1999,140,9,0,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2000,162,8,1,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2001,153,10,0,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2002,148,10,0,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2003,131,5,1,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2004,117,7,1,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2005,130,6,0,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2006,61,5,NA,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2007,110,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2008,140,3,NA,NA,NA
"Florestal-CF","CF","EST","1301",5839,55,"B","4",2009,150,2,NA,NA,NA
"Florestal-CF","CF","EST","1301",5840,56,"A","8",1998,45,2,0,NA,"initial.tag.yr"
"Florestal-CF","CF","EST","1301",5840,56,"A","8",1999,52,3,0,NA,NA
