HA_ID_Number,plot,habitat,ranch,bdffp_no,yr_isolated
4161,CF-3,forest,EST,1501,NA
4169,CF-3,forest,EST,1501,NA
4171,CF-3,forest,EST,1501,NA
4178,CF-3,forest,EST,1501,NA
4249,CF-3,forest,EST,1501,NA
4297,CF-3,forest,EST,1501,NA
4304,CF-3,forest,EST,1501,NA
4307,CF-3,forest,EST,1501,NA
4548,CF-3,forest,EST,1501,NA
4549,CF-3,forest,EST,1501,NA
4772,CF-3,forest,EST,1501,NA
4773,CF-3,forest,EST,1501,NA
4774,CF-3,forest,EST,1501,NA
4785,CF-3,forest,EST,1501,NA
4790,CF-3,forest,EST,1501,NA
4792,CF-3,forest,EST,1501,NA
4794,CF-3,forest,EST,1501,NA
4796,CF-3,forest,EST,1501,NA
4801,CF-3,forest,EST,1501,NA
4804,CF-3,forest,EST,1501,NA
4814,CF-3,forest,EST,1501,NA
4867,CF-3,forest,EST,1501,NA
4868,CF-3,forest,EST,1501,NA
4869,CF-3,forest,EST,1501,NA
4870,CF-3,forest,EST,1501,NA
4897,CF-3,forest,EST,1501,NA
4939,CF-3,forest,EST,1501,NA
4940,CF-3,forest,EST,1501,NA
4958,CF-3,forest,EST,1501,NA
5048,CF-3,forest,EST,1501,NA
5053,CF-3,forest,EST,1501,NA
5054,CF-3,forest,EST,1501,NA
5068,CF-3,forest,EST,1501,NA
5132,CF-3,forest,EST,1501,NA
3900,CF-3,forest,EST,1501,NA
3906,CF-3,forest,EST,1501,NA
4300,CF-3,forest,EST,1501,NA
4316,CF-3,forest,EST,1501,NA
4326,CF-3,forest,EST,1501,NA
4362,CF-3,forest,EST,1501,NA
4679,CF-3,forest,EST,1501,NA
4802,CF-3,forest,EST,1501,NA
4855,CF-3,forest,EST,1501,NA
5140,CF-3,forest,EST,1501,NA
3889,CF-3,forest,EST,1501,NA
3925,CF-3,forest,EST,1501,NA
4200,CF-3,forest,EST,1501,NA
4211,CF-3,forest,EST,1501,NA
4214,CF-3,forest,EST,1501,NA
4318,CF-3,forest,EST,1501,NA
4322,CF-3,forest,EST,1501,NA
4323,CF-3,forest,EST,1501,NA
4324,CF-3,forest,EST,1501,NA
4536,CF-3,forest,EST,1501,NA
4690,CF-3,forest,EST,1501,NA
4693,CF-3,forest,EST,1501,NA
4740,CF-3,forest,EST,1501,NA
4742,CF-3,forest,EST,1501,NA
4743,CF-3,forest,EST,1501,NA
4755,CF-3,forest,EST,1501,NA
4853,CF-3,forest,EST,1501,NA
4854,CF-3,forest,EST,1501,NA
4935,CF-3,forest,EST,1501,NA
5114,CF-3,forest,EST,1501,NA
4210,CF-3,forest,EST,1501,NA
4239,CF-3,forest,EST,1501,NA
4261,CF-3,forest,EST,1501,NA
4281,CF-3,forest,EST,1501,NA
4310,CF-3,forest,EST,1501,NA
4314,CF-3,forest,EST,1501,NA
4315,CF-3,forest,EST,1501,NA
4319,CF-3,forest,EST,1501,NA
5055,CF-3,forest,EST,1501,NA
5056,CF-3,forest,EST,1501,NA
5077,CF-3,forest,EST,1501,NA
5100,CF-3,forest,EST,1501,NA
5101,CF-3,forest,EST,1501,NA
5102,CF-3,forest,EST,1501,NA
5103,CF-3,forest,EST,1501,NA
5104,CF-3,forest,EST,1501,NA
5577,CF-4,forest,DIM,none,NA
5610,CF-4,forest,DIM,none,NA
5670,CF-4,forest,DIM,none,NA
5733,CF-4,forest,DIM,none,NA
5761,CF-4,forest,DIM,none,NA
5770,CF-4,forest,DIM,none,NA
5772,CF-4,forest,DIM,none,NA
5773,CF-4,forest,DIM,none,NA
5594,CF-4,forest,DIM,none,NA
5648,CF-4,forest,DIM,none,NA
5676,CF-4,forest,DIM,none,NA
5734,CF-4,forest,DIM,none,NA
5728,CF-4,forest,DIM,none,NA
5600,CF-4,forest,DIM,none,NA
5603,CF-4,forest,DIM,none,NA
5616,CF-4,forest,DIM,none,NA
5617,CF-4,forest,DIM,none,NA
5625,CF-4,forest,DIM,none,NA
5627,CF-4,forest,DIM,none,NA
5633,CF-4,forest,DIM,none,NA
5643,CF-4,forest,DIM,none,NA
5656,CF-4,forest,DIM,none,NA
5657,CF-4,forest,DIM,none,NA
5681,CF-4,forest,DIM,none,NA
5698,CF-4,forest,DIM,none,NA
5703,CF-4,forest,DIM,none,NA
5751,CF-4,forest,DIM,none,NA
5752,CF-4,forest,DIM,none,NA
5609,CF-4,forest,DIM,none,NA
5642,CF-4,forest,DIM,none,NA
5737,CF-4,forest,DIM,none,NA
5640,CF-4,forest,DIM,none,NA
5723,CF-4,forest,DIM,none,NA
5760,CF-4,forest,DIM,none,NA
5669,CF-4,forest,DIM,none,NA
5604,CF-4,forest,DIM,none,NA
5678,CF-4,forest,DIM,none,NA
5606,CF-4,forest,DIM,none,NA
5695,CF-4,forest,DIM,none,NA
5650,CF-4,forest,DIM,none,NA
5724,CF-4,forest,DIM,none,NA
5586,CF-4,forest,DIM,none,NA
5598,CF-4,forest,DIM,none,NA
5722,CF-4,forest,DIM,none,NA
5744,CF-4,forest,DIM,none,NA
5613,CF-4,forest,DIM,none,NA
5614,CF-4,forest,DIM,none,NA
5646,CF-4,forest,DIM,none,NA
5745,CF-4,forest,DIM,none,NA
5780,CF-4,forest,DIM,none,NA
5626,CF-4,forest,DIM,none,NA
5692,CF-4,forest,DIM,none,NA
5741,CF-4,forest,DIM,none,NA
5666,CF-4,forest,DIM,none,NA
5683,CF-4,forest,DIM,none,NA
5579,CF-4,forest,DIM,none,NA
5589,CF-4,forest,DIM,none,NA
5658,CF-4,forest,DIM,none,NA
5667,CF-4,forest,DIM,none,NA
5673,CF-4,forest,DIM,none,NA
5674,CF-4,forest,DIM,none,NA
5677,CF-4,forest,DIM,none,NA
5694,CF-4,forest,DIM,none,NA
5763,CF-4,forest,DIM,none,NA
5584,CF-4,forest,DIM,none,NA
5595,CF-4,forest,DIM,none,NA
5587,CF-4,forest,DIM,none,NA
5714,CF-4,forest,DIM,none,NA
5719,CF-4,forest,DIM,none,NA
5581,CF-4,forest,DIM,none,NA
5585,CF-4,forest,DIM,none,NA
5593,CF-4,forest,DIM,none,NA
5596,CF-4,forest,DIM,none,NA
5602,CF-4,forest,DIM,none,NA
5615,CF-4,forest,DIM,none,NA
5619,CF-4,forest,DIM,none,NA
5691,CF-4,forest,DIM,none,NA
5705,CF-4,forest,DIM,none,NA
5707,CF-4,forest,DIM,none,NA
5727,CF-4,forest,DIM,none,NA
5738,CF-4,forest,DIM,none,NA
5753,CF-4,forest,DIM,none,NA
5754,CF-4,forest,DIM,none,NA
5755,CF-4,forest,DIM,none,NA
5580,CF-4,forest,DIM,none,NA
5591,CF-4,forest,DIM,none,NA
5624,CF-4,forest,DIM,none,NA
5632,CF-4,forest,DIM,none,NA
5644,CF-4,forest,DIM,none,NA
5697,CF-4,forest,DIM,none,NA
5709,CF-4,forest,DIM,none,NA
5746,CF-4,forest,DIM,none,NA
5630,CF-4,forest,DIM,none,NA
5652,CF-4,forest,DIM,none,NA
5726,CF-4,forest,DIM,none,NA
5729,CF-4,forest,DIM,none,NA
5611,CF-4,forest,DIM,none,NA
5612,CF-4,forest,DIM,none,NA
5680,CF-4,forest,DIM,none,NA
5682,CF-4,forest,DIM,none,NA
5687,CF-4,forest,DIM,none,NA
5690,CF-4,forest,DIM,none,NA
5701,CF-4,forest,DIM,none,NA
5708,CF-4,forest,DIM,none,NA
5717,CF-4,forest,DIM,none,NA
5725,CF-4,forest,DIM,none,NA
5750,CF-4,forest,DIM,none,NA
5766,CF-4,forest,DIM,none,NA
5779,CF-4,forest,DIM,none,NA
5629,CF-4,forest,DIM,none,NA
5710,CF-4,forest,DIM,none,NA
5749,CF-4,forest,DIM,none,NA
5618,CF-4,forest,DIM,none,NA
5684,CF-4,forest,DIM,none,NA
5747,CF-4,forest,DIM,none,NA
5599,CF-4,forest,DIM,none,NA
5623,CF-4,forest,DIM,none,NA
5777,CF-4,forest,DIM,none,NA
5608,CF-4,forest,DIM,none,NA
5655,CF-4,forest,DIM,none,NA
5582,CF-4,forest,DIM,none,NA
5601,CF-4,forest,DIM,none,NA
5622,CF-4,forest,DIM,none,NA
5711,CF-4,forest,DIM,none,NA
5713,CF-4,forest,DIM,none,NA
5735,CF-4,forest,DIM,none,NA
5783,CF-4,forest,DIM,none,NA
5592,CF-4,forest,DIM,none,NA
5605,CF-4,forest,DIM,none,NA
5631,CF-4,forest,DIM,none,NA
5693,CF-4,forest,DIM,none,NA
5700,CF-4,forest,DIM,none,NA
5715,CF-4,forest,DIM,none,NA
5718,CF-4,forest,DIM,none,NA
5721,CF-4,forest,DIM,none,NA
5764,CF-4,forest,DIM,none,NA
5689,CF-4,forest,DIM,none,NA
5696,CF-4,forest,DIM,none,NA
5702,CF-4,forest,DIM,none,NA
5712,CF-4,forest,DIM,none,NA
5731,CF-4,forest,DIM,none,NA
5732,CF-4,forest,DIM,none,NA
5757,CF-4,forest,DIM,none,NA
5771,CF-4,forest,DIM,none,NA
5778,CF-4,forest,DIM,none,NA
5651,CF-4,forest,DIM,none,NA
5686,CF-4,forest,DIM,none,NA
5782,CF-4,forest,DIM,none,NA
5785,CF-4,forest,DIM,none,NA
5636,CF-4,forest,DIM,none,NA
5578,CF-4,forest,DIM,none,NA
5637,CF-4,forest,DIM,none,NA
5647,CF-4,forest,DIM,none,NA
5660,CF-4,forest,DIM,none,NA
5663,CF-4,forest,DIM,none,NA
5671,CF-4,forest,DIM,none,NA
5588,CF-4,forest,DIM,none,NA
5774,CF-4,forest,DIM,none,NA
5775,CF-4,forest,DIM,none,NA
5776,CF-4,forest,DIM,none,NA
5740,CF-4,forest,DIM,none,NA
5742,CF-4,forest,DIM,none,NA
5620,CF-4,forest,DIM,none,NA
5706,CF-4,forest,DIM,none,NA
5759,CF-4,forest,DIM,none,NA
5583,CF-4,forest,DIM,none,NA
5662,CF-4,forest,DIM,none,NA
5665,CF-4,forest,DIM,none,NA
5716,CF-4,forest,DIM,none,NA
5765,CF-4,forest,DIM,none,NA
5784,CF-4,forest,DIM,none,NA
5621,CF-4,forest,DIM,none,NA
5634,CF-4,forest,DIM,none,NA
5635,CF-4,forest,DIM,none,NA
5638,CF-4,forest,DIM,none,NA
5639,CF-4,forest,DIM,none,NA
5641,CF-4,forest,DIM,none,NA
5645,CF-4,forest,DIM,none,NA
5654,CF-4,forest,DIM,none,NA
5661,CF-4,forest,DIM,none,NA
5668,CF-4,forest,DIM,none,NA
5699,CF-4,forest,DIM,none,NA
5704,CF-4,forest,DIM,none,NA
5730,CF-4,forest,DIM,none,NA
5736,CF-4,forest,DIM,none,NA
5781,CF-4,forest,DIM,none,NA
5590,CF-4,forest,DIM,none,NA
5597,CF-4,forest,DIM,none,NA
5607,CF-4,forest,DIM,none,NA
5628,CF-4,forest,DIM,none,NA
5649,CF-4,forest,DIM,none,NA
5653,CF-4,forest,DIM,none,NA
5659,CF-4,forest,DIM,none,NA
5672,CF-4,forest,DIM,none,NA
5675,CF-4,forest,DIM,none,NA
5679,CF-4,forest,DIM,none,NA
5685,CF-4,forest,DIM,none,NA
5688,CF-4,forest,DIM,none,NA
5720,CF-4,forest,DIM,none,NA
5743,CF-4,forest,DIM,none,NA
5748,CF-4,forest,DIM,none,NA
5756,CF-4,forest,DIM,none,NA
5762,CF-4,forest,DIM,none,NA
5769,CF-4,forest,DIM,none,NA
5739,CF-4,forest,DIM,none,NA
7486,CF-5,forest,PAL,none,NA
7525,CF-5,forest,PAL,none,NA
7562,CF-5,forest,PAL,none,NA
7602,CF-5,forest,PAL,none,NA
7405,CF-5,forest,PAL,none,NA
7512,CF-5,forest,PAL,none,NA
7531,CF-5,forest,PAL,none,NA
7648,CF-5,forest,PAL,none,NA
7524,CF-5,forest,PAL,none,NA
7588,CF-5,forest,PAL,none,NA
7671,CF-5,forest,PAL,none,NA
7402,CF-5,forest,PAL,none,NA
7446,CF-5,forest,PAL,none,NA
7568,CF-5,forest,PAL,none,NA
7572,CF-5,forest,PAL,none,NA
7407,CF-5,forest,PAL,none,NA
7427,CF-5,forest,PAL,none,NA
7428,CF-5,forest,PAL,none,NA
7463,CF-5,forest,PAL,none,NA
7631,CF-5,forest,PAL,none,NA
7467,CF-5,forest,PAL,none,NA
7480,CF-5,forest,PAL,none,NA
7516,CF-5,forest,PAL,none,NA
7617,CF-5,forest,PAL,none,NA
7636,CF-5,forest,PAL,none,NA
7437,CF-5,forest,PAL,none,NA
7393,CF-5,forest,PAL,none,NA
7425,CF-5,forest,PAL,none,NA
7385,CF-5,forest,PAL,none,NA
7656,CF-5,forest,PAL,none,NA
7469,CF-5,forest,PAL,none,NA
7477,CF-5,forest,PAL,none,NA
7478,CF-5,forest,PAL,none,NA
7479,CF-5,forest,PAL,none,NA
7484,CF-5,forest,PAL,none,NA
7485,CF-5,forest,PAL,none,NA
7489,CF-5,forest,PAL,none,NA
7490,CF-5,forest,PAL,none,NA
7491,CF-5,forest,PAL,none,NA
7492,CF-5,forest,PAL,none,NA
7493,CF-5,forest,PAL,none,NA
7503,CF-5,forest,PAL,none,NA
7505,CF-5,forest,PAL,none,NA
7515,CF-5,forest,PAL,none,NA
7521,CF-5,forest,PAL,none,NA
7522,CF-5,forest,PAL,none,NA
7528,CF-5,forest,PAL,none,NA
7530,CF-5,forest,PAL,none,NA
7539,CF-5,forest,PAL,none,NA
7540,CF-5,forest,PAL,none,NA
7545,CF-5,forest,PAL,none,NA
7548,CF-5,forest,PAL,none,NA
7561,CF-5,forest,PAL,none,NA
7599,CF-5,forest,PAL,none,NA
7637,CF-5,forest,PAL,none,NA
7673,CF-5,forest,PAL,none,NA
7435,CF-5,forest,PAL,none,NA
7383,CF-5,forest,PAL,none,NA
7390,CF-5,forest,PAL,none,NA
7394,CF-5,forest,PAL,none,NA
7406,CF-5,forest,PAL,none,NA
7412,CF-5,forest,PAL,none,NA
7421,CF-5,forest,PAL,none,NA
7422,CF-5,forest,PAL,none,NA
7429,CF-5,forest,PAL,none,NA
7453,CF-5,forest,PAL,none,NA
7454,CF-5,forest,PAL,none,NA
7534,CF-5,forest,PAL,none,NA
7573,CF-5,forest,PAL,none,NA
7574,CF-5,forest,PAL,none,NA
7594,CF-5,forest,PAL,none,NA
7368,CF-5,forest,PAL,none,NA
7392,CF-5,forest,PAL,none,NA
7379,CF-5,forest,PAL,none,NA
7381,CF-5,forest,PAL,none,NA
7384,CF-5,forest,PAL,none,NA
7409,CF-5,forest,PAL,none,NA
7436,CF-5,forest,PAL,none,NA
7441,CF-5,forest,PAL,none,NA
7523,CF-5,forest,PAL,none,NA
7543,CF-5,forest,PAL,none,NA
7550,CF-5,forest,PAL,none,NA
7575,CF-5,forest,PAL,none,NA
7377,CF-5,forest,PAL,none,NA
7668,CF-5,forest,PAL,none,NA
7482,CF-5,forest,PAL,none,NA
7529,CF-5,forest,PAL,none,NA
7537,CF-5,forest,PAL,none,NA
7430,CF-5,forest,PAL,none,NA
7439,CF-5,forest,PAL,none,NA
7459,CF-5,forest,PAL,none,NA
7475,CF-5,forest,PAL,none,NA
7510,CF-5,forest,PAL,none,NA
7556,CF-5,forest,PAL,none,NA
7618,CF-5,forest,PAL,none,NA
7643,CF-5,forest,PAL,none,NA
7666,CF-5,forest,PAL,none,NA
7672,CF-5,forest,PAL,none,NA
7375,CF-5,forest,PAL,none,NA
7413,CF-5,forest,PAL,none,NA
7419,CF-5,forest,PAL,none,NA
7423,CF-5,forest,PAL,none,NA
7433,CF-5,forest,PAL,none,NA
7438,CF-5,forest,PAL,none,NA
7442,CF-5,forest,PAL,none,NA
7518,CF-5,forest,PAL,none,NA
7555,CF-5,forest,PAL,none,NA
7606,CF-5,forest,PAL,none,NA
7612,CF-5,forest,PAL,none,NA
7370,CF-5,forest,PAL,none,NA
7410,CF-5,forest,PAL,none,NA
7417,CF-5,forest,PAL,none,NA
7592,CF-5,forest,PAL,none,NA
7376,CF-5,forest,PAL,none,NA
7465,CF-5,forest,PAL,none,NA
7487,CF-5,forest,PAL,none,NA
7495,CF-5,forest,PAL,none,NA
7598,CF-5,forest,PAL,none,NA
7448,CF-5,forest,PAL,none,NA
7456,CF-5,forest,PAL,none,NA
7506,CF-5,forest,PAL,none,NA
7547,CF-5,forest,PAL,none,NA
7551,CF-5,forest,PAL,none,NA
7564,CF-5,forest,PAL,none,NA
7569,CF-5,forest,PAL,none,NA
7577,CF-5,forest,PAL,none,NA
7418,CF-5,forest,PAL,none,NA
7451,CF-5,forest,PAL,none,NA
7455,CF-5,forest,PAL,none,NA
7533,CF-5,forest,PAL,none,NA
7559,CF-5,forest,PAL,none,NA
7608,CF-5,forest,PAL,none,NA
7634,CF-5,forest,PAL,none,NA
7396,CF-5,forest,PAL,none,NA
7400,CF-5,forest,PAL,none,NA
7542,CF-5,forest,PAL,none,NA
7398,CF-5,forest,PAL,none,NA
7597,CF-5,forest,PAL,none,NA
7660,CF-5,forest,PAL,none,NA
7374,CF-5,forest,PAL,none,NA
7415,CF-5,forest,PAL,none,NA
7461,CF-5,forest,PAL,none,NA
7582,CF-5,forest,PAL,none,NA
7584,CF-5,forest,PAL,none,NA
7609,CF-5,forest,PAL,none,NA
7663,CF-5,forest,PAL,none,NA
7373,CF-5,forest,PAL,none,NA
7452,CF-5,forest,PAL,none,NA
7460,CF-5,forest,PAL,none,NA
7483,CF-5,forest,PAL,none,NA
7501,CF-5,forest,PAL,none,NA
7541,CF-5,forest,PAL,none,NA
7579,CF-5,forest,PAL,none,NA
7644,CF-5,forest,PAL,none,NA
7401,CF-5,forest,PAL,none,NA
7431,CF-5,forest,PAL,none,NA
7432,CF-5,forest,PAL,none,NA
7434,CF-5,forest,PAL,none,NA
7440,CF-5,forest,PAL,none,NA
7625,CF-5,forest,PAL,none,NA
7641,CF-5,forest,PAL,none,NA
7642,CF-5,forest,PAL,none,NA
7665,CF-5,forest,PAL,none,NA
7408,CF-5,forest,PAL,none,NA
7416,CF-5,forest,PAL,none,NA
7420,CF-5,forest,PAL,none,NA
7497,CF-5,forest,PAL,none,NA
7626,CF-5,forest,PAL,none,NA
7657,CF-5,forest,PAL,none,NA
7664,CF-5,forest,PAL,none,NA
7449,CF-5,forest,PAL,none,NA
7476,CF-5,forest,PAL,none,NA
7481,CF-5,forest,PAL,none,NA
7496,CF-5,forest,PAL,none,NA
7507,CF-5,forest,PAL,none,NA
7520,CF-5,forest,PAL,none,NA
7546,CF-5,forest,PAL,none,NA
7565,CF-5,forest,PAL,none,NA
7649,CF-5,forest,PAL,none,NA
7378,CF-5,forest,PAL,none,NA
7395,CF-5,forest,PAL,none,NA
7397,CF-5,forest,PAL,none,NA
7403,CF-5,forest,PAL,none,NA
7443,CF-5,forest,PAL,none,NA
7445,CF-5,forest,PAL,none,NA
7468,CF-5,forest,PAL,none,NA
7560,CF-5,forest,PAL,none,NA
7571,CF-5,forest,PAL,none,NA
7578,CF-5,forest,PAL,none,NA
7399,CF-5,forest,PAL,none,NA
7450,CF-5,forest,PAL,none,NA
7513,CF-5,forest,PAL,none,NA
7387,CF-5,forest,PAL,none,NA
7447,CF-5,forest,PAL,none,NA
7526,CF-5,forest,PAL,none,NA
7591,CF-5,forest,PAL,none,NA
7603,CF-5,forest,PAL,none,NA
7604,CF-5,forest,PAL,none,NA
7611,CF-5,forest,PAL,none,NA
7619,CF-5,forest,PAL,none,NA
7621,CF-5,forest,PAL,none,NA
7624,CF-5,forest,PAL,none,NA
7628,CF-5,forest,PAL,none,NA
7630,CF-5,forest,PAL,none,NA
7638,CF-5,forest,PAL,none,NA
7639,CF-5,forest,PAL,none,NA
7651,CF-5,forest,PAL,none,NA
7669,CF-5,forest,PAL,none,NA
7367,CF-5,forest,PAL,none,NA
7371,CF-5,forest,PAL,none,NA
7426,CF-5,forest,PAL,none,NA
7457,CF-5,forest,PAL,none,NA
7464,CF-5,forest,PAL,none,NA
7473,CF-5,forest,PAL,none,NA
7498,CF-5,forest,PAL,none,NA
7502,CF-5,forest,PAL,none,NA
7508,CF-5,forest,PAL,none,NA
7596,CF-5,forest,PAL,none,NA
7645,CF-5,forest,PAL,none,NA
7404,CF-5,forest,PAL,none,NA
7462,CF-5,forest,PAL,none,NA
7466,CF-5,forest,PAL,none,NA
7471,CF-5,forest,PAL,none,NA
7474,CF-5,forest,PAL,none,NA
7500,CF-5,forest,PAL,none,NA
7536,CF-5,forest,PAL,none,NA
7590,CF-5,forest,PAL,none,NA
7616,CF-5,forest,PAL,none,NA
7622,CF-5,forest,PAL,none,NA
7372,CF-5,forest,PAL,none,NA
7386,CF-5,forest,PAL,none,NA
7640,CF-5,forest,PAL,none,NA
7653,CF-5,forest,PAL,none,NA
7654,CF-5,forest,PAL,none,NA
7580,CF-5,forest,PAL,none,NA
7613,CF-5,forest,PAL,none,NA
7633,CF-5,forest,PAL,none,NA
7659,CF-5,forest,PAL,none,NA
7488,CF-5,forest,PAL,none,NA
7509,CF-5,forest,PAL,none,NA
7517,CF-5,forest,PAL,none,NA
7567,CF-5,forest,PAL,none,NA
7614,CF-5,forest,PAL,none,NA
7635,CF-5,forest,PAL,none,NA
7661,CF-5,forest,PAL,none,NA
7424,CF-5,forest,PAL,none,NA
7494,CF-5,forest,PAL,none,NA
7499,CF-5,forest,PAL,none,NA
7538,CF-5,forest,PAL,none,NA
7544,CF-5,forest,PAL,none,NA
7549,CF-5,forest,PAL,none,NA
7583,CF-5,forest,PAL,none,NA
7601,CF-5,forest,PAL,none,NA
7627,CF-5,forest,PAL,none,NA
7646,CF-5,forest,PAL,none,NA
7652,CF-5,forest,PAL,none,NA
7662,CF-5,forest,PAL,none,NA
7382,CF-5,forest,PAL,none,NA
7389,CF-5,forest,PAL,none,NA
7411,CF-5,forest,PAL,none,NA
7532,CF-5,forest,PAL,none,NA
7595,CF-5,forest,PAL,none,NA
7600,CF-5,forest,PAL,none,NA
7647,CF-5,forest,PAL,none,NA
7650,CF-5,forest,PAL,none,NA
7380,CF-5,forest,PAL,none,NA
7658,CF-5,forest,PAL,none,NA
7369,CF-5,forest,PAL,none,NA
7388,CF-5,forest,PAL,none,NA
7391,CF-5,forest,PAL,none,NA
7458,CF-5,forest,PAL,none,NA
7527,CF-5,forest,PAL,none,NA
7585,CF-5,forest,PAL,none,NA
7589,CF-5,forest,PAL,none,NA
7629,CF-5,forest,PAL,none,NA
7667,CF-5,forest,PAL,none,NA
7472,CF-5,forest,PAL,none,NA
7511,CF-5,forest,PAL,none,NA
7514,CF-5,forest,PAL,none,NA
7535,CF-5,forest,PAL,none,NA
7610,CF-5,forest,PAL,none,NA
7444,CF-5,forest,PAL,none,NA
7504,CF-5,forest,PAL,none,NA
7553,CF-5,forest,PAL,none,NA
7558,CF-5,forest,PAL,none,NA
7620,CF-5,forest,PAL,none,NA
7623,CF-5,forest,PAL,none,NA
7632,CF-5,forest,PAL,none,NA
7470,CF-5,forest,PAL,none,NA
7557,CF-5,forest,PAL,none,NA
7581,CF-5,forest,PAL,none,NA
7519,CF-5,forest,PAL,none,NA
7552,CF-5,forest,PAL,none,NA
7593,CF-5,forest,PAL,none,NA
7615,CF-5,forest,PAL,none,NA
7655,CF-5,forest,PAL,none,NA
7414,CF-5,forest,PAL,none,NA
7554,CF-5,forest,PAL,none,NA
7563,CF-5,forest,PAL,none,NA
7566,CF-5,forest,PAL,none,NA
7570,CF-5,forest,PAL,none,NA
7576,CF-5,forest,PAL,none,NA
7586,CF-5,forest,PAL,none,NA
7605,CF-5,forest,PAL,none,NA
7670,CF-5,forest,PAL,none,NA
7587,CF-5,forest,PAL,none,NA
5191,CF-6,forest,PAL,3402,NA
5192,CF-6,forest,PAL,3402,NA
5282,CF-6,forest,PAL,3402,NA
5291,CF-6,forest,PAL,3402,NA
5310,CF-6,forest,PAL,3402,NA
5342,CF-6,forest,PAL,3402,NA
5347,CF-6,forest,PAL,3402,NA
5367,CF-6,forest,PAL,3402,NA
5379,CF-6,forest,PAL,3402,NA
5394,CF-6,forest,PAL,3402,NA
5431,CF-6,forest,PAL,3402,NA
5439,CF-6,forest,PAL,3402,NA
5456,CF-6,forest,PAL,3402,NA
5526,CF-6,forest,PAL,3402,NA
5569,CF-6,forest,PAL,3402,NA
5570,CF-6,forest,PAL,3402,NA
5571,CF-6,forest,PAL,3402,NA
5572,CF-6,forest,PAL,3402,NA
5327,CF-6,forest,PAL,3402,NA
5331,CF-6,forest,PAL,3402,NA
5386,CF-6,forest,PAL,3402,NA
5392,CF-6,forest,PAL,3402,NA
5445,CF-6,forest,PAL,3402,NA
5447,CF-6,forest,PAL,3402,NA
5491,CF-6,forest,PAL,3402,NA
5495,CF-6,forest,PAL,3402,NA
5529,CF-6,forest,PAL,3402,NA
5567,CF-6,forest,PAL,3402,NA
5168,CF-6,forest,PAL,3402,NA
5365,CF-6,forest,PAL,3402,NA
5514,CF-6,forest,PAL,3402,NA
5270,CF-6,forest,PAL,3402,NA
5428,CF-6,forest,PAL,3402,NA
5575,CF-6,forest,PAL,3402,NA
5384,CF-6,forest,PAL,3402,NA
5388,CF-6,forest,PAL,3402,NA
5411,CF-6,forest,PAL,3402,NA
5433,CF-6,forest,PAL,3402,NA
5463,CF-6,forest,PAL,3402,NA
5235,CF-6,forest,PAL,3402,NA
5244,CF-6,forest,PAL,3402,NA
5254,CF-6,forest,PAL,3402,NA
5255,CF-6,forest,PAL,3402,NA
5359,CF-6,forest,PAL,3402,NA
5446,CF-6,forest,PAL,3402,NA
5487,CF-6,forest,PAL,3402,NA
5513,CF-6,forest,PAL,3402,NA
5517,CF-6,forest,PAL,3402,NA
5518,CF-6,forest,PAL,3402,NA
5195,CF-6,forest,PAL,3402,NA
5262,CF-6,forest,PAL,3402,NA
5299,CF-6,forest,PAL,3402,NA
5159,CF-6,forest,PAL,3402,NA
5160,CF-6,forest,PAL,3402,NA
5173,CF-6,forest,PAL,3402,NA
5205,CF-6,forest,PAL,3402,NA
5213,CF-6,forest,PAL,3402,NA
5218,CF-6,forest,PAL,3402,NA
5280,CF-6,forest,PAL,3402,NA
5292,CF-6,forest,PAL,3402,NA
5294,CF-6,forest,PAL,3402,NA
5318,CF-6,forest,PAL,3402,NA
5338,CF-6,forest,PAL,3402,NA
5345,CF-6,forest,PAL,3402,NA
5355,CF-6,forest,PAL,3402,NA
5385,CF-6,forest,PAL,3402,NA
5501,CF-6,forest,PAL,3402,NA
5163,CF-6,forest,PAL,3402,NA
5247,CF-6,forest,PAL,3402,NA
5266,CF-6,forest,PAL,3402,NA
5360,CF-6,forest,PAL,3402,NA
5405,CF-6,forest,PAL,3402,NA
5410,CF-6,forest,PAL,3402,NA
5461,CF-6,forest,PAL,3402,NA
5209,CF-6,forest,PAL,3402,NA
5210,CF-6,forest,PAL,3402,NA
5231,CF-6,forest,PAL,3402,NA
5232,CF-6,forest,PAL,3402,NA
5256,CF-6,forest,PAL,3402,NA
5286,CF-6,forest,PAL,3402,NA
5324,CF-6,forest,PAL,3402,NA
5350,CF-6,forest,PAL,3402,NA
5354,CF-6,forest,PAL,3402,NA
5356,CF-6,forest,PAL,3402,NA
5361,CF-6,forest,PAL,3402,NA
5368,CF-6,forest,PAL,3402,NA
5375,CF-6,forest,PAL,3402,NA
5400,CF-6,forest,PAL,3402,NA
5404,CF-6,forest,PAL,3402,NA
5414,CF-6,forest,PAL,3402,NA
5417,CF-6,forest,PAL,3402,NA
5424,CF-6,forest,PAL,3402,NA
5429,CF-6,forest,PAL,3402,NA
5484,CF-6,forest,PAL,3402,NA
5522,CF-6,forest,PAL,3402,NA
5563,CF-6,forest,PAL,3402,NA
5190,CF-6,forest,PAL,3402,NA
5250,CF-6,forest,PAL,3402,NA
5325,CF-6,forest,PAL,3402,NA
5334,CF-6,forest,PAL,3402,NA
5376,CF-6,forest,PAL,3402,NA
5378,CF-6,forest,PAL,3402,NA
