plot,subplot,plant_id,year,shts,ht,infl,recorded_sdlg,found_without_tag,treefall_status,condition,census_status
CF-1,A6,7086,1998,2,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,1999,1,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2000,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7086,2001,1,28,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2002,2,35,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2003,2,25,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2004,2,44,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2005,1,43,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2006,2,33,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2007,3,54,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2008,4,58,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7086,2009,4,60,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,1998,3,76,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,1999,3,93,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2000,4,116,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2001,4,92,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2002,4,78,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2003,3,80,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2004,2,83,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2005,3,104,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2006,2,60,NA,FALSE,FALSE,under branchfall,NA,measured
CF-1,A6,7087,2007,3,66,NA,FALSE,FALSE,under branchfall,NA,measured
CF-1,A6,7087,2008,2,84,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7087,2009,3,85,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,1998,1,19,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,1999,2,20,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2000,2,23,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2001,3,29,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2002,3,33,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2003,3,34,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2004,5,44,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2005,3,49,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2006,2,54,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2007,3,52,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2008,6,80,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7088,2009,8,86,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,1998,2,37,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,1999,1,66,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2000,2,59,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2001,2,60,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2002,3,80,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2003,2,52,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2004,3,65,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2005,3,10,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2006,3,106,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2007,4,90,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2008,3,92,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7089,2009,3,82,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,1998,1,17,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,1999,1,18,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2000,1,24,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2001,1,26,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2002,2,22,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2003,2,20,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2004,2,31,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2005,2,28,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2006,1,29,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2007,3,24,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2008,3,29,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7090,2009,2,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,1998,3,56,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,1999,3,47,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2000,3,43,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2001,2,31,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2002,1,31,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2003,2,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2004,3,42,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2005,2,39,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2006,3,36,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2007,1,34,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2008,2,42,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7091,2009,3,36,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,1998,2,37,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,1999,1,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2000,2,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2001,2,33,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2002,2,38,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2003,2,36,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2004,2,39,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2005,3,41,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2006,3,41,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2007,4,36,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2008,5,43,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7092,2009,4,42,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,1998,6,98,2,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,1999,6,84,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2000,6,84,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2001,5,93,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2002,6,87,1,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2003,4,80,1,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2004,7,90,1,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2005,4,78,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2006,3,80,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2007,5,76,1,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2008,5,89,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7093,2009,4,100,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,1998,3,25,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,1999,1,26,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2000,3,30,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2001,2,36,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2002,2,21,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2003,2,24,NA,FALSE,FALSE,under branchfall,NA,measured
CF-1,A6,7094,2004,3,40,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2005,4,34,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2006,2,38,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2007,3,33,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2008,2,90,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7094,2009,2,45,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7095,2000,1,10,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7095,2001,1,12,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7095,2002,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7095,2003,1,12,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7095,2004,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7095,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7095,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7095,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7095,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7095,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7096,2000,1,4,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7096,2001,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2002,1,14,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2003,1,8,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2004,1,17,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2005,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2006,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2007,1,12,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2008,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7096,2009,2,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7097,2004,1,18,NA,FALSE,TRUE,NA,NA,measured
CF-1,A6,7097,2005,1,14,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7097,2006,1,16,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7097,2007,1,22,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7097,2008,2,18,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7097,2009,2,16,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7098,2004,1,11,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7098,2005,1,13,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7098,2006,1,12,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7098,2007,1,16,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7098,2008,1,13,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7098,2009,1,13,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7099,2004,1,10,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7099,2005,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7099,2006,NA,NA,NA,FALSE,FALSE,NA,NA,dead
CF-1,A6,7100,2007,1,7,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7100,2008,1,9,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7100,2009,1,10,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7101,1998,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,1999,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2000,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2001,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2002,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2003,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2004,NA,NA,NA,FALSE,FALSE,NA,NA,NA
CF-1,A6,7101,2005,1,8,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7101,2006,1,11,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7101,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7101,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7101,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7102,2007,1,9,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7102,2008,2,9,NA,FALSE,FALSE,NA,NA,measured
CF-1,A6,7102,2009,0,0,NA,FALSE,FALSE,NA,dried,measured
CF-1,A6,7103,2007,1,8,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7103,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7103,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-1,A6,7104,2008,1,4,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7104,2009,NA,NA,NA,FALSE,FALSE,NA,NA,dead
CF-1,A6,7105,2009,1,7,NA,TRUE,FALSE,NA,NA,measured
CF-1,A6,7106,2009,1,5,NA,TRUE,FALSE,NA,NA,measured
CF-5,A6,8371,1998,1,15,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,1999,4,20,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2000,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-5,A6,8371,2001,4,41,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2002,2,30,NA,FALSE,FALSE,under branchfall,NA,measured
CF-5,A6,8371,2003,2,28,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2004,3,42,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2005,3,40,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2006,4,55,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2007,6,58,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2008,4,42,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8371,2009,4,45,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,1998,5,29,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,1999,5,39,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2000,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-5,A6,8372,2001,5,37,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2002,6,52,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2003,3,63,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2004,2,60,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2005,4,60,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2006,3,80,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2007,3,78,1,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2008,4,55,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8372,2009,4,68,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,1998,4,37,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,1999,4,34,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2000,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-5,A6,8373,2001,5,37,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2002,3,39,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2003,4,41,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2004,3,39,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2005,3,42,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2006,5,50,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2007,5,64,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2008,6,60,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8373,2009,5,78,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2002,3,37,NA,FALSE,TRUE,NA,NA,measured
CF-5,A6,8374,2003,NA,NA,NA,FALSE,FALSE,NA,NA,missing
CF-5,A6,8374,2004,3,30,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2005,2,43,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2006,3,38,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2007,2,41,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2008,2,52,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8374,2009,2,43,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2001,3,30,NA,FALSE,TRUE,NA,NA,measured
CF-5,A6,8375,2002,3,37,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2003,3,28,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2004,3,36,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2005,3,25,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2006,3,47,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2007,2,50,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2008,3,48,NA,FALSE,FALSE,NA,NA,measured
CF-5,A6,8375,2009,2,40,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,1998,3,61,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,1999,4,76,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2000,4,74,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2001,4,77,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2002,3,66,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2003,3,68,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2004,2,89,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2005,3,68,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2006,NA,NA,NA,FALSE,FALSE,under branchfall,NA,missing
FF-1,A7,52,2007,1,62,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2008,2,60,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,52,2009,2,77,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,1998,3,38,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,1999,4,46,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2000,2,56,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2001,3,56,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2002,4,68,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2003,3,62,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2004,4,69,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2005,3,100,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2006,3,70,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2007,3,70,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2008,2,80,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,53,2009,2,54,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,1998,2,50,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,1999,3,58,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2000,2,43,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2001,2,53,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2002,2,68,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2003,3,48,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2004,2,51,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2005,2,44,NA,FALSE,FALSE,under branchfall,NA,measured
FF-1,A7,54,2006,1,51,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2007,2,50,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2008,3,74,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,54,2009,2,58,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,1998,4,78,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,1999,4,71,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2000,3,65,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2001,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,55,2002,4,67,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2003,1,67,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2004,2,65,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2005,2,58,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2006,3,73,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2007,4,73,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2008,3,97,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,55,2009,2,110,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,1999,2,31,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2000,2,34,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2001,3,42,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2002,3,34,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2003,2,49,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2004,3,41,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2005,4,41,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2006,4,57,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2007,5,48,1,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2008,6,63,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,56,2009,3,58,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2000,1,12,NA,TRUE,FALSE,NA,NA,measured
FF-1,A7,57,2001,2,13,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2002,2,21,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2003,2,19,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2004,2,19,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2005,2,20,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2006,3,39,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2007,4,52,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2008,4,62,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,57,2009,5,104,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2000,NA,26,NA,FALSE,TRUE,NA,NA,measured
FF-1,A7,58,2001,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2002,3,21,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2003,2,31,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2004,3,32,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2005,3,33,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2006,4,25,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2007,3,25,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2008,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,58,2009,3,36,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,59,2001,2,29,NA,FALSE,TRUE,NA,NA,measured
FF-1,A7,59,2002,1,19,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,59,2003,1,9,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,59,2004,1,10,NA,FALSE,FALSE,NA,NA,measured
FF-1,A7,59,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,59,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,59,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,59,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,59,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A7,60,2008,1,9,NA,TRUE,FALSE,NA,NA,measured
FF-1,A7,60,2009,1,7,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,383,1999,3,19,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,383,2000,2,28,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,383,2001,1,27,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,383,2002,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2003,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2004,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,383,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-2,A7,384,1999,2,18,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2000,1,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2001,2,32,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2002,2,28,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2003,3,21,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2004,3,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2005,4,27,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2006,2,25,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2007,1,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2008,2,20,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,384,2009,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,1999,2,18,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2000,1,20,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2001,1,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2002,1,19,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2003,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2004,2,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2005,2,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2006,1,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2007,1,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2008,1,13,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,385,2009,1,14,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,386,2004,1,20,NA,TRUE,FALSE,NA,NA,measured
FF-2,A7,386,2005,1,3,NA,FALSE,FALSE,under branchfall,NA,measured
FF-2,A7,386,2006,2,8,NA,FALSE,FALSE,under branchfall,NA,measured
FF-2,A7,386,2007,1,12,NA,FALSE,FALSE,NA,NA,measured
FF-2,A7,386,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
