PLOT,SIZE,RANCH,BDFFP_Reserve_No,Tag_Number,Row,Column,SHTS_1998,HT_1998,INFL_1998,NOTES_1998,SHTS_1999,HT_1999,INFL_1999,NOTES_1999,SHTS_2000,HT_2000,INFL_2000,NOTES_2000,SHTS_2001,HT_2001,INFL_2001,NOTES_2001,SHTS_2002,HT_2002,INFL_2002,NOTES_2002,SHTS_2003,HT_2003,INFL_2003,NOTES_2003,SHTS_2004,HT_2004,INFL_2004,NOTES_2004,SHTS_2005,HT_2005,INFL_2005,NOTES_2005
5754,10-ha,PortoAlegre,3209,303,E,1,1,31,0,,2,132,0,,2,29,0,,2,24,0,,2,29,0,,,,,,1,34,0,,,,0,2
5754,10-ha,PortoAlegre,3209,317,E,1,2,17,0,,1,13,0,,1,12,0,,1,14,0,,2,12,0,,1,10,0,,2,10,0,,1,9,0,
5754,10-ha,PortoAlegre,3209,325,E,1,1,31,0,,2,32,0,,3,34,0,,4,29,0,,4,35,0,90,4,21,0,,4,31,0,,3,32,0,
5754,10-ha,PortoAlegre,3209,326,E,1,2,33,0,,4,28,0,,3,34,0,,3,36,0,,3,27,0,,2,30,0,,2,23,0,,3,18,0,
5754,10-ha,PortoAlegre,3209,330,E,1,1,20,0,,2,26,0,,2,29,0,,2,30,0,,4,34,0,90,3,32,0,,5,26,0,,2,36,0,
5754,10-ha,PortoAlegre,3209,351,E,1,2,28,0,,2,24,0,,,,,,2,23,0,,2,26,0,,1,15,0,,1,19,0,,3,16,0,
5754,10-ha,PortoAlegre,3209,355,E,1,2,39,0,,2,29,0,,3,27,0,,2,28,0,,3,31,0,,3,37,0,,1,32,0,,2,30,0,
5754,10-ha,PortoAlegre,3209,381,E,1,2,34,0,,3,28,0,,3,30,0,,3,39,0,,3,31,0,,2,28,0,,1,24,0,,2,23,0,
5754,10-ha,PortoAlegre,3209,386,E,1,1,23,0,,2,18,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,697,E,1,,,,,1,4,0,1,1,10,0,,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,797,E,1,,,,,,,,,,,,,,,,,1,10,0,1,,,,,0,0,0,2,,,,
5754,10-ha,PortoAlegre,3209,904,E,1,,,,,1,11,0,3,1,13,0,,1,3,0,,1,5,0,90,1,5,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,923,E,1,,,,,3,25,0,3,5,30,0,,2,26,0,,5,31,0,90,4,21,0,,2,26,0,,4,26,0,
5754,10-ha,PortoAlegre,3209,947,E,1,,,,,,,,,1,15,0,1,1,12,0,,1,10,0,90,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,3,E,2,4,81,0,,5,61,0,,6,78,0,,5,70,0,,5,71,0,,4,72,0,,4,80,0,,6,73,0,
5754,10-ha,PortoAlegre,3209,7,E,2,3,88,0,,3,88,0,,2,81,0,,4,61,0,,1,31,0,,1,36,0,,1,32,0,,1,55,0,
5754,10-ha,PortoAlegre,3209,280,E,2,1,46,0,,2,46,0,,1,42,0,,0,0,0,2,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,310,E,2,1,22,0,,1,14,0,,2,11,0,,1,12,0,,2,19,0,,1,18,0,,1,20,0,,1,17,0,
5754,10-ha,PortoAlegre,3209,321,E,2,2,41,0,,3,41,0,,3,44,0,,3,39,0,,4,46,0,,3,50,0,,3,45,0,,3,39,0,
5754,10-ha,PortoAlegre,3209,352,E,2,1,39,0,,2,46,0,,2,42,0,,1,38,0,,1,41,0,,2,24,0,,2,19,0,,2,31,0,
5754,10-ha,PortoAlegre,3209,353,E,2,1,30,0,,2,28,0,,1,30,0,,2,24,0,,1,36,0,,2,23,0,,2,28,0,,2,30,0,
5754,10-ha,PortoAlegre,3209,356,E,2,2,30,0,,1,20,0,,2,23,0,,2,20,0,,3,17,0,,2,25,0,,2,24,0,,4,33,0,
5754,10-ha,PortoAlegre,3209,363,E,2,2,16,0,,1,14,0,,1,14,0,,2,14,0,,2,20,0,90,1,18,0,,2,13,0,,1,10,0,
5754,10-ha,PortoAlegre,3209,367,E,2,2,18,0,,1,18,0,,1,18,0,,2,17,0,,3,22,0,,2,22,0,,2,20,0,,4,27,0,
5754,10-ha,PortoAlegre,3209,372,E,2,2,20,0,,3,23,0,,2,27,0,,2,24,0,,3,23,0,,2,22,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,373,E,2,3,39,0,,3,42,0,,4,50,0,,4,52,1,,3,69,1,,3,59,0,,1,46,0,,3,42,0,
5754,10-ha,PortoAlegre,3209,379,E,2,2,27,0,,2,23,0,,3,27,0,,2,29,0,,3,29,0,,2,23,0,,,,,,4,21,0,
5754,10-ha,PortoAlegre,3209,664,E,2,,,,,1,18,0,3,1,17,0,,1,17,0,,2,16,0,,1,10,0,,0,0,0,2,,,,
5754,10-ha,PortoAlegre,3209,693,E,2,,,,,1,16,0,3,1,14,0,,1,16,0,,1,25,0,,1,16,0,,1,16,0,,,,0,2
5754,10-ha,PortoAlegre,3209,722,E,2,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,50,1,18,0,
5754,10-ha,PortoAlegre,3209,732,E,2,,,,,,,,,,,,,,,,,,,,,,,,,2,26,0,50,2,24,0,
5754,10-ha,PortoAlegre,3209,847,E,2,4,66,1,,4,69,0,,4,53,0,,2,60,0,,3,42,0,,3,30,0,,3,30,0,,2,30,0,
5754,10-ha,PortoAlegre,3209,920,E,2,,,,,2,19,0,3,2,16,0,,1,22,0,,2,20,0,90,2,24,0,,1,8,0,,1,10,0,
5754,10-ha,PortoAlegre,3209,938,E,2,,,,,1,35,0,3,2,23,0,,1,43,0,,2,34,0,,2,25,0,,2,34,0,,1,30,0,
5754,10-ha,PortoAlegre,3209,9,E,3,3,63,0,,4,75,0,,4,53,0,,3,66,0,,4,63,0,,3,75,0,,2,73,0,,3,56,1,
5754,10-ha,PortoAlegre,3209,11,E,3,3,78,0,,3,77,0,,3,61,0,,3,72,0,,4,71,0,,3,68,1,,4,76,0,,2,68,0,
5754,10-ha,PortoAlegre,3209,15,E,3,1,53,0,,2,49,0,,1,52,0,,3,65,0,,3,61,0,,1,38,0,,1,43,0,,2,41,0,
5754,10-ha,PortoAlegre,3209,18,E,3,,,,,,,,,,,,,,,,,,,,,,,,,2,83,0,40,4,77,1,
5754,10-ha,PortoAlegre,3209,19,E,3,6,70,1,,4,62,0,,4,58,0,,3,63,1,,5,70,0,,3,70,1,,4,70,0,,5,80,0,
5754,10-ha,PortoAlegre,3209,21,E,3,,,,,3,39,0,,2,42,0,,3,44,0,,3,40,0,,3,35,0,,3,36,0,,2,40,0,
5754,10-ha,PortoAlegre,3209,247,E,3,3,35,1,,3,30,0,,3,40,0,,3,39,0,,3,18,0,90,2,20,0,,4,30,0,,3,38,0,
5754,10-ha,PortoAlegre,3209,332,E,3,2,18,0,,2,18,0,,2,18,0,,2,25,0,,3,27,0,,1,13,0,,2,18,0,,1,25,0,
5754,10-ha,PortoAlegre,3209,343,E,3,2,42,0,,3,42,0,,5,44,0,,2,54,0,,3,58,0,,3,55,0,,3,50,0,,4,60,0,
5754,10-ha,PortoAlegre,3209,344,E,3,1,50,0,,2,44,0,,3,46,0,,3,63,1,,5,70,0,,6,70,0,,3,88,0,,4,105,2,
5754,10-ha,PortoAlegre,3209,350,E,3,3,46,1,,3,44,0,,3,46,0,,3,48,0,,,,,,4,35,0,,3,56,0,,3,41,0,
5754,10-ha,PortoAlegre,3209,361,E,3,3,41,1,,4,41,0,,4,43,0,,3,57,0,,5,47,0,,3,35,0,,3,60,0,,3,48,0,
5754,10-ha,PortoAlegre,3209,390,E,3,2,64,0,,2,42,0,,1,42,0,,2,42,0,,2,54,0,,2,25,0,,2,34,0,,1,37,0,
5754,10-ha,PortoAlegre,3209,391,E,3,3,33,0,,2,36,0,,3,34,0,,3,31,0,,3,38,0,,,,,,3,38,0,,3,30,0,
5754,10-ha,PortoAlegre,3209,622,E,3,,,,,2,19,0,3,2,23,0,,2,20,0,,3,27,0,90,1,24,0,,1,22,0,,1,28,0,
5754,10-ha,PortoAlegre,3209,903,E,3,,,,,,,,,2,21,0,3,3,27,0,,4,33,0,,2,26,0,,3,22,0,,3,30,0,
5754,10-ha,PortoAlegre,3209,910,E,3,,,,,2,24,0,3,1,24,0,,2,35,0,,3,30,0,,3,26,0,,3,22,0,,3,39,0,
5754,10-ha,PortoAlegre,3209,925,E,3,,,,,1,9,0,3,1,12,0,,1,14,0,,2,16,0,,1,10,0,,1,11,0,90,1,12,0,
5754,10-ha,PortoAlegre,3209,31,E,4,3,100,0,,3,110,1,,4,48,0,,2,55,0,,3,75,1,,5,90,0,,3,81,0,,6,80,0,
5754,10-ha,PortoAlegre,3209,289,E,4,2,47,0,,4,46,0,,3,28,0,80,1,45,0,,2,46,0,80,,,,,4,65,0,,10,62,0,
5754,10-ha,PortoAlegre,3209,290,E,4,3,56,0,,3,52,0,,3,60,0,80,3,70,0,,4,78,1,,,,,,3,79,0,,5,124,1,
5754,10-ha,PortoAlegre,3209,340,E,4,1,18,0,,1,21,0,,2,20,0,,2,20,0,,3,37,0,,2,15,0,,2,29,0,,2,27,0,
5754,10-ha,PortoAlegre,3209,357,E,4,3,35,0,,4,43,0,,4,41,0,,2,58,1,,5,87,0,,,,,,5,78,1,,8,95,1,
5754,10-ha,PortoAlegre,3209,365,E,4,2,48,0,,3,42,0,,3,47,0,,2,69,0,,2,52,0,,,,,,,,,,3,59,0,90
5754,10-ha,PortoAlegre,3209,369,E,4,1,29,0,,2,36,0,,0,0,0,80,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,375,E,4,3,49,0,,3,52,1,,0,0,0,80,,,,,2,28,0,,,,,,4,49,0,,8,80,0,
5754,10-ha,PortoAlegre,3209,377,E,4,3,56,0,,4,51,0,,2,41,0,,2,48,0,,4,55,0,,4,80,0,,5,65,0,,5,73,0,
5754,10-ha,PortoAlegre,3209,378,E,4,2,46,0,,3,52,0,,4,62,0,,5,66,0,,5,97,0,,3,55,2,,2,63,0,,,,,
5754,10-ha,PortoAlegre,3209,567,E,4,3,21,0,,2,23,0,,0,0,0,80,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,637,E,4,,,,,1,17,0,3,1,20,0,,2,23,0,,3,36,0,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,708,E,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68,0,50
5754,10-ha,PortoAlegre,3209,729,E,4,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,80,1,13,0,
5754,10-ha,PortoAlegre,3209,733,E,4,,,,,,,,,,,,,,,,,,,,,,,,,2,60,0,80,,,0,2
5754,10-ha,PortoAlegre,3209,799,E,4,,,,,,,,,,,,,,,,,2,22,0,3,2,18,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,921,E,4,,,,,3,16,0,3,4,25,0,,3,25,0,,5,20,0,,3,17,0,,4,22,0,,4,20,0,
5754,10-ha,PortoAlegre,3209,994,E,4,,,,,,,,,,,,,,,,,2,11,0,1,,,,,0,0,0,50,,,0,2
5754,10-ha,PortoAlegre,3209,1310,E,4,,,,,,,,,,,,,1,33,0,50,2,11,0,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,1311,E,4,,,,,,,,,,,,,1,21,0,50,2,29,0,,,,,,1,73,0,80,3,130,0,
5754,10-ha,PortoAlegre,3209,1313,E,4,,,,,,,,,,,,,1,25,0,50,3,51,0,90,4,31,0,,4,57,0,,4,60,0,
5754,10-ha,PortoAlegre,3209,1319,E,4,,,,,,,,,,,,,,,,,1,11,0,1,,,,,1,18,0,80,1,24,0,
5754,10-ha,PortoAlegre,3209,1341,E,4,,,,,,,,,,,,,,,,,1,13,0,1,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,45,E,5,,,,,3,66,0,,4,80,0,,5,82,0,,8,88,0,,5,64,0,,6,65,0,,3,46,0,
5754,10-ha,PortoAlegre,3209,110,E,5,1,10,0,,1,11,0,,1,9,0,,1,8,0,,1,5,0,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,173,E,5,2,30,0,,3,29,0,,4,55,0,,3,46,0,,5,62,0,,2,57,0,,5,62,0,,3,70,0,
5754,10-ha,PortoAlegre,3209,174,E,5,2,22,0,,2,24,0,,3,24,0,,2,27,0,,3,31,0,,1,21,0,,1,17,0,,1,15,0,
5754,10-ha,PortoAlegre,3209,178,E,5,1,14,0,,1,16,0,,2,20,0,,3,23,0,,3,27,0,,1,28,0,,2,21,0,,2,24,0,
5754,10-ha,PortoAlegre,3209,188,E,5,1,21,0,,2,25,0,,3,35,0,,3,34,0,,5,46,0,90,,,,,3,41,0,,3,35,0,
5754,10-ha,PortoAlegre,3209,192,E,5,2,29,0,,3,43,0,,3,66,0,,5,61,0,,3,59,0,,1,48,0,,0,0,0,2,,,,
5754,10-ha,PortoAlegre,3209,203,E,5,3,25,0,,3,36,0,,5,58,0,,5,83,1,,9,85,0,,3,78,0,,3,70,0,,3,85,0,
5754,10-ha,PortoAlegre,3209,248,E,5,3,47,0,,5,58,1,,4,60,0,,3,45,0,,4,61,0,90,3,49,0,,4,44,0,,3,71,0,
5754,10-ha,PortoAlegre,3209,254,E,5,2,18,0,,3,21,0,,4,24,0,,2,19,0,,2,26,0,,1,20,0,,2,26,0,,2,27,0,
5754,10-ha,PortoAlegre,3209,256,E,5,3,25,0,,1,19,0,,2,35,0,,3,42,0,,7,61,0,,5,65,1,,2,92,0,,3,94,0,
5754,10-ha,PortoAlegre,3209,263,E,5,2,50,0,,2,74,0,,2,68,0,,5,72,0,,3,69,0,,2,70,0,,3,66,0,,2,55,0,
5754,10-ha,PortoAlegre,3209,312,E,5,5,39,0,,4,58,1,,3,60,0,,5,56,0,,6,82,0,,4,62,0,,5,63,0,,5,59,1,
5754,10-ha,PortoAlegre,3209,327,E,5,2,26,0,,2,30,0,,4,28,0,,3,41,0,,3,58,0,,3,60,0,,2,69,0,,3,91,0,
5754,10-ha,PortoAlegre,3209,393,E,5,7,49,0,,7,91,1,,8,88,1,,5,124,1,,5,115,1,,3,110,0,,2,91,0,,4,87,0,
5754,10-ha,PortoAlegre,3209,394,E,5,4,63,1,,4,51,0,,4,48,0,,5,70,0,,3,70,0,,4,69,0,,2,60,0,,5,45,0,
5754,10-ha,PortoAlegre,3209,397,E,5,2,18,0,,1,21,0,,2,19,0,,4,39,0,,4,40,0,,,,,,2,37,0,,4,29,0,
5754,10-ha,PortoAlegre,3209,575,E,5,,,,,1,12,0,3,,,,,,,,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,612,E,5,,,,,2,24,0,3,3,32,0,,5,40,0,,3,53,0,90,,,,,3,46,0,,3,49,0,
5754,10-ha,PortoAlegre,3209,626,E,5,,,,,1,14,0,3,1,25,0,,2,33,0,,2,24,0,,1,28,0,,3,30,0,,2,19,0,
5754,10-ha,PortoAlegre,3209,731,E,5,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,50,3,18,0,
5754,10-ha,PortoAlegre,3209,734,E,5,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,1,1,12,0,
5754,10-ha,PortoAlegre,3209,749,E,5,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,50,2,16,0,
5754,10-ha,PortoAlegre,3209,765,E,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1
5754,10-ha,PortoAlegre,3209,905,E,5,,,,,4,26,0,3,3,42,0,,5,45,0,,,,,,,,,,,,,,3,70,0,
5754,10-ha,PortoAlegre,3209,908,E,5,,,,,2,21,0,3,1,13,0,,1,14,0,,1,17,0,,1,9,0,,1,7,0,,1,12,0,
5754,10-ha,PortoAlegre,3209,909,E,5,,,,,,,,,1,22,0,40,2,34,0,,7,36,0,,4,42,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,914,E,5,,,,,1,10,0,3,1,12,0,,1,12,0,,1,12,0,,1,9,0,,1,7,0,,,,0,2
5754,10-ha,PortoAlegre,3209,916,E,5,,,,,1,19,0,3,1,20,0,,1,19,0,,1,5,0,,1,6,0,,1,14,0,,,,,
5754,10-ha,PortoAlegre,3209,917,E,5,,,,,1,14,0,3,1,19,0,,1,20,0,,1,23,0,90,2,21,0,,2,21,0,,3,22,0,
5754,10-ha,PortoAlegre,3209,918,E,5,,,,,1,30,0,3,1,36,0,,4,57,0,,3,58,0,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,924,E,5,,,,,,,,,1,14,0,1,1,13,0,,2,20,0,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,937,E,5,,,,,1,28,0,3,2,30,0,,4,35,0,,5,59,0,,,,,,2,61,0,,2,57,0,
5754,10-ha,PortoAlegre,3209,940,E,5,,,,,1,18,0,3,1,19,0,,1,23,0,,1,13,0,,,,,,2,18,0,,1,20,0,
5754,10-ha,PortoAlegre,3209,948,E,5,,,,,1,22,0,3,1,30,0,,2,39,0,,2,37,0,,,,,,2,20,0,,3,29,0,
5754,10-ha,PortoAlegre,3209,950,E,5,,,,,1,16,0,3,2,23,0,,4,38,0,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,1301,E,5,,,,,,,,,,,,,1,25,0,50,3,44,0,,3,39,0,,1,50,0,,4,52,0,
5754,10-ha,PortoAlegre,3209,1307,E,5,,,,,,,,,,,,,1,11,0,1,1,12,0,,,,,,2,14,0,,1,17,0,
5754,10-ha,PortoAlegre,3209,1312,E,5,,,,,,,,,,,,,,,,,3,50,0,40,,,,,2,58,0,,2,56,0,
5754,10-ha,PortoAlegre,3209,34,E,6,3,78,2,,7,71,1,,5,72,0,,7,64,0,,2,48,0,,,,,,4,50,0,,3,47,0,
5754,10-ha,PortoAlegre,3209,35,E,6,3,51,1,,5,72,1,,4,68,0,,6,81,0,,3,66,0,,2,56,0,,2,64,0,,1,70,0,
5754,10-ha,PortoAlegre,3209,41,E,6,3,56,1,,6,42,0,,5,71,0,,5,72,0,,4,76,0,,2,60,0,,1,55,0,,2,50,0,
5754,10-ha,PortoAlegre,3209,43,E,6,,,,,4,74,0,,5,83,0,,4,83,0,,4,85,0,,2,85,0,,3,48,0,,2,33,0,
5754,10-ha,PortoAlegre,3209,44,E,6,3,75,0,,6,104,0,,8,130,0,,9,147,1,,6,110,0,,4,107,2,,4,132,0,,1,117,0,
5754,10-ha,PortoAlegre,3209,50,E,6,,,,,4,71,1,,3,78,0,,5,114,0,,4,106,0,,1,43,0,,3,46,0,,3,48,0,
5754,10-ha,PortoAlegre,3209,84,E,6,2,24,0,,4,36,0,,3,46,0,,4,48,0,,2,20,0,,1,27,0,,1,24,0,,2,22,0,
5754,10-ha,PortoAlegre,3209,100,E,6,5,59,0,,7,30,0,,3,56,0,,5,62,0,,4,49,0,,4,41,0,,4,34,0,,1,6,0,
5754,10-ha,PortoAlegre,3209,204,E,6,6,62,1,,5,86,1,,5,86,0,,4,53,0,,6,78,0,,4,55,0,,2,47,0,,2,31,0,
5754,10-ha,PortoAlegre,3209,236,E,6,5,49,0,,4,52,0,,6,60,1,,6,58,1,,2,56,0,,1,57,1,,2,47,0,,3,45,0,
5754,10-ha,PortoAlegre,3209,540,E,6,,,,,1,11,0,3,1,5,0,,0,0,0,2,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,611,E,6,,,,,,,,,1,12,0,40,,,,,2,16,0,,1,12,0,,2,14,0,,1,16,0,
5754,10-ha,PortoAlegre,3209,621,E,6,,,,,1,12,0,3,1,23,0,,1,24,0,,3,28,0,,3,25,0,,1,29,0,,2,22,0,
5754,10-ha,PortoAlegre,3209,630,E,6,,,,,,,,,1,10,0,1,1,12,0,,1,14,0,,1,10,0,,1,8,0,,1,9,0,
5754,10-ha,PortoAlegre,3209,705,E,6,2,77,1,,3,66,0,,3,89,1,,,,,,3,84,0,,1,52,0,,2,46,0,,3,32,0,
5754,10-ha,PortoAlegre,3209,763,E,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,78,0,
5754,10-ha,PortoAlegre,3209,912,E,6,,,,,1,28,0,3,1,14,0,,1,20,0,,1,18,0,,1,11,0,,2,6,0,,1,30,0,
5754,10-ha,PortoAlegre,3209,939,E,6,,,,,,,,,2,40,0,3,3,32,0,,,,,,,,,,2,23,0,,1,20,0,
5754,10-ha,PortoAlegre,3209,1308,E,6,,,,,,,,,,,,,1,10,0,1,2,20,0,,1,14,0,,1,14,0,,1,19,0,
5754,10-ha,PortoAlegre,3209,59,E,7,5,60,0,,7,47,0,,5,63,0,,4,59,0,,6,49,0,,5,45,0,,6,43,0,,6,40,0,
5754,10-ha,PortoAlegre,3209,63,E,7,3,71,1,,5,59,2,,5,53,0,,6,56,0,,2,43,0,,2,55,1,,3,44,0,,4,41,0,
5754,10-ha,PortoAlegre,3209,65,E,7,3,65,2,,5,63,2,,7,68,0,,5,63,0,,5,56,0,,4,55,0,,3,35,0,,2,50,0,
5754,10-ha,PortoAlegre,3209,68,E,7,6,88,2,,10,85,0,,9,83,1,,7,60,0,,11,49,0,,4,58,0,,6,47,0,,5,55,0,
5754,10-ha,PortoAlegre,3209,69,E,7,5,95,1,,6,75,0,,,,,,6,81,0,,4,69,0,,3,70,0,,2,70,0,,3,54,0,
5754,10-ha,PortoAlegre,3209,92,E,7,2,35,0,,2,58,0,,3,46,0,,4,54,0,,2,63,0,,3,52,0,,2,43,0,,1,26,0,
5754,10-ha,PortoAlegre,3209,113,E,7,5,66,1,,,,,,4,72,1,,4,68,0,,5,62,0,,4,42,1,,4,41,0,,2,30,0,
5754,10-ha,PortoAlegre,3209,128,E,7,6,62,1,,,,,,4,60,0,,5,62,0,,3,17,0,,3,45,0,,2,56,0,,3,51,0,
5754,10-ha,PortoAlegre,3209,130,E,7,5,45,0,,5,42,0,,10,49,0,,7,45,0,,9,43,0,,5,36,0,,4,30,0,,5,33,0,
5754,10-ha,PortoAlegre,3209,169,E,7,6,49,0,,6,55,0,,5,75,0,,7,59,0,,8,43,0,,4,51,0,,3,55,0,,3,50,0,
5754,10-ha,PortoAlegre,3209,176,E,7,3,31,0,,2,36,0,,4,31,0,,3,40,0,,4,36,0,,2,28,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,243,E,7,4,55,1,,6,53,0,,4,45,0,,4,43,0,,4,40,0,,2,38,0,,3,52,0,,4,43,0,
5754,10-ha,PortoAlegre,3209,649,E,7,,,,,1,11,0,3,1,12,0,,1,13,0,,,,,,0,0,0,2,,,,,,,,
5754,10-ha,PortoAlegre,3209,678,E,7,,,,,1,24,0,3,2,29,0,,3,26,0,,3,28,0,,1,27,0,,1,12,0,,1,13,0,
5754,10-ha,PortoAlegre,3209,689,E,7,,,,,1,14,0,3,1,13,0,,1,13,0,,2,9,0,,1,8,0,,3,33,0,,4,39,0,
5754,10-ha,PortoAlegre,3209,751,E,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,0,
5754,10-ha,PortoAlegre,3209,752,E,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,50
5754,10-ha,PortoAlegre,3209,753,E,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,1
5754,10-ha,PortoAlegre,3209,754,E,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1
5754,10-ha,PortoAlegre,3209,790,E,7,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,,,,
5754,10-ha,PortoAlegre,3209,848,E,7,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,9,0,,1,10,0,
5754,10-ha,PortoAlegre,3209,1327,E,7,,,,,,,,,,,,,,,,,1,10,0,3,1,12,0,,1,11,0,,2,12,0,
5754,10-ha,PortoAlegre,3209,1335,E,7,,,,,,,,,,,,,,,,,3,17,0,3,,,,,2,17,0,,2,16,0,
5754,10-ha,PortoAlegre,3209,54,E,8,2,118,1,,3,110,1,,3,100,0,,3,28,0,,3,29,0,,3,45,0,,3,77,0,,3,52,0,
5754,10-ha,PortoAlegre,3209,55,E,8,4,47,0,,3,57,0,,3,50,0,,4,70,0,,4,77,0,,23,73,0,,4,59,0,,3,81,0,
5754,10-ha,PortoAlegre,3209,56,E,8,2,61,1,,4,70,1,,3,46,0,,5,47,0,,3,49,0,,2,43,0,,3,50,0,,3,49,0,
5754,10-ha,PortoAlegre,3209,67,E,8,2,65,0,,3,72,0,,2,63,0,,3,77,0,,3,55,0,,2,59,0,,2,40,0,,2,38,0,
5754,10-ha,PortoAlegre,3209,96,E,8,3,44,0,,3,52,1,,6,48,0,,7,81,0,,7,73,1,,,,,,4,71,0,,4,78,0,
5754,10-ha,PortoAlegre,3209,98,E,8,2,48,0,,2,56,0,,3,53,0,,3,71,0,,,,,,3,55,0,,,,,,,,,
5754,10-ha,PortoAlegre,3209,108,E,8,1,39,0,,2,28,0,,2,29,0,,3,41,0,,7,27,0,,1,33,0,,3,26,0,,2,34,0,
5754,10-ha,PortoAlegre,3209,109,E,8,3,43,0,,2,43,0,,3,34,0,,3,42,0,,4,60,0,,2,64,0,,1,13,0,,2,19,0,
5754,10-ha,PortoAlegre,3209,156,E,8,3,36,0,,2,44,0,,2,28,0,,2,35,0,,3,30,0,,3,86,0,,3,45,0,,2,40,0,
5754,10-ha,PortoAlegre,3209,187,E,8,3,53,0,,3,62,0,,6,68,0,,10,90,1,,13,82,0,,6,85,1,,4,128,0,,6,130,0,
5754,10-ha,PortoAlegre,3209,209,E,8,3,25,0,,3,39,0,,2,23,0,,3,20,0,,0,0,0,2,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,214,E,8,3,66,1,,3,63,1,,3,53,0,,3,51,0,,4,55,0,,3,67,0,,3,62,0,,3,38,0,
5754,10-ha,PortoAlegre,3209,675,E,8,,,,,2,12,0,3,1,16,0,,2,14,0,,,,,,,,,,,,,,,,,
5754,10-ha,PortoAlegre,3209,713,E,8,,,,,,,,,,,,,,,,,2,23,0,3,3,21,0,,2,18,0,,3,17,0,
5754,10-ha,PortoAlegre,3209,727,E,8,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1,1,9,0,
5754,10-ha,PortoAlegre,3209,736,E,8,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1,1,9,0,
5754,10-ha,PortoAlegre,3209,936,E,8,,,,,2,18,0,3,2,21,0,,4,35,0,,7,45,0,,3,50,0,,3,49,0,,4,64,0,
5754,10-ha,PortoAlegre,3209,74,E,9,5,88,1,,8,84,0,,7,96,0,,4,72,0,,6,90,0,,8,79,1,,3,67,0,,3,66,0,
5754,10-ha,PortoAlegre,3209,76,E,9,4,70,1,,7,72,0,,8,60,0,,5,64,0,,5,61,0,,3,63,0,,4,60,0,,3,45,0,
5754,10-ha,PortoAlegre,3209,78,E,9,2,47,0,,4,47,0,,4,48,0,,2,53,0,,4,49,0,,4,48,0,,2,45,0,,2,50,0,
5754,10-ha,PortoAlegre,3209,79,E,9,3,75,1,,3,60,0,,3,71,0,,6,77,1,,2,80,0,,3,68,0,,2,71,0,,1,48,0,
5754,10-ha,PortoAlegre,3209,99,E,9,1,29,0,,2,25,0,,2,30,0,,2,30,0,,2,23,0,,1,19,0,,2,19,0,,1,21,0,
5754,10-ha,PortoAlegre,3209,105,E,9,2,34,0,,4,40,0,,4,44,0,,2,50,0,,4,35,0,,2,26,0,,1,35,0,,1,34,0,
5754,10-ha,PortoAlegre,3209,119,E,9,1,20,0,,2,45,0,,2,30,0,,3,55,0,,1,22,0,,1,30,0,,1,34,0,,2,29,0,
