plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plotID,year,code,notes,duplicate_tag
920,2206,10-ha,DIM,2206,64,E,5,FF-5,1999,ULY,ULY,NA
714,2206,10-ha,DIM,2206,67,B,1,FF-5,1999,ULY,ULY,NA
911,2206,10-ha,DIM,2206,69,E,3,FF-5,1999,ULY,ULY,NA
729,2206,10-ha,DIM,2206,73,B,2,FF-5,1999,ULY,ULY,NA
806,2206,10-ha,DIM,2206,74,C,10,FF-5,1999,ULY,ULY,NA
715,2206,10-ha,DIM,2206,75,B,1,FF-5,1999,ULY,ULY,NA
701,2206,10-ha,DIM,2206,80,A,9,FF-5,1999,ULY,ULY,NA
904,2206,10-ha,DIM,2206,81,E,2,FF-5,1999,ULY,ULY,NA
894,2206,10-ha,DIM,2206,85,E,1,FF-5,1999,ULY,ULY,NA
691,2206,10-ha,DIM,2206,88,A,8,FF-5,1999,ULY,ULY,NA
780,2206,10-ha,DIM,2206,89,B,9,FF-5,1999,ULY,ULY,NA
730,2206,10-ha,DIM,2206,90,B,2,FF-5,1999,ULY,ULY,NA
651,2206,10-ha,DIM,2206,93,A,1,FF-5,1999,ULY,ULY,NA
743,2206,10-ha,DIM,2206,100,B,4,FF-5,1999,ULY,ULY,NA
885,2206,10-ha,DIM,2206,105,D,4,FF-5,1999,ULY,ULY,NA
867,2206,10-ha,DIM,2206,130,D,2,FF-5,1999,ULY,ULY,NA
854,2206,10-ha,DIM,2206,134,D,1,FF-5,1999,ULY,ULY,NA
886,2206,10-ha,DIM,2206,170,D,5,FF-5,1999,ULY,ULY,NA
756,2206,10-ha,DIM,2206,183,B,5,FF-5,1999,ULY,ULY,NA
917,2206,10-ha,DIM,2206,184,E,3,FF-5,1999,ULY,ULY,NA
811,2206,10-ha,DIM,2206,185,C,10,FF-5,1999,ULY,ULY,NA
856,2206,10-ha,DIM,2206,188,D,10,FF-5,1999,ULY,ULY,NA
915,2206,10-ha,DIM,2206,124,E,3,FF-5,2000,ULY,ULY,NA
659,2206,10-ha,DIM,2206,143,A,3,FF-5,2000,ULY,ULY,NA
755,2206,10-ha,DIM,2206,168,B,5,FF-5,2000,ULY,ULY,NA
878,2206,10-ha,DIM,2206,192,D,3,FF-5,2000,ULY,ULY,NA
881,2206,10-ha,DIM,2206,204,D,3,FF-5,2000,ULY,ULY,NA
887,2206,10-ha,DIM,2206,207,D,6,FF-5,2000,ULY,ULY,NA
935,2206,10-ha,DIM,2206,211,E,8,FF-5,2000,ULY,ULY,NA
901,2206,10-ha,DIM,2206,213,E,10,FF-5,2000,ULY,ULY,NA
900,2206,10-ha,DIM,2206,210,E,10,FF-5,2001,ULY,ULY,NA
936,2206,10-ha,DIM,2206,22,E,9,FF-5,2002,ULY,ULY,NA
676,2206,10-ha,DIM,2206,253,A,4,FF-5,2004,ULY,ULY,NA
725,2206,10-ha,DIM,2206,270,B,10,FF-5,2004,ULY,ULY,NA
893,2206,10-ha,DIM,2206,149,D,9,FF-5,2006,ULY,ULY,NA
802,2206,10-ha,DIM,2206,323,B,9,FF-5,2006,ULY,ULY,NA
803,2206,10-ha,DIM,2206,333,B,9,FF-5,2006,ULY,ULY,NA
804,2206,10-ha,DIM,2206,335,B,9,FF-5,2006,ULY,ULY,NA
1052,5750,CF,EST,1501,455,A,9,CF-2,1999,ULY,ULY,NA
1053,5750,CF,EST,1501,456,A,9,CF-2,1999,ULY,ULY,NA
1056,5750,CF,EST,1501,462,A,9,CF-2,1999,ULY,ULY,NA
1083,5750,CF,EST,1501,466,B,10,CF-2,1999,ULY,ULY,NA
1228,5750,CF,EST,1501,476,C,7,CF-2,1999,ULY,ULY,NA
1285,5750,CF,EST,1501,482,C,9,CF-2,1999,ULY,ULY,NA
1178,5750,CF,EST,1501,484,C,10,CF-2,1999,ULY,ULY,NA
1431,5750,CF,EST,1501,485,D,9,CF-2,1999,ULY,ULY,NA
1432,5750,CF,EST,1501,486,D,9,CF-2,1999,ULY,ULY,NA
1417,5750,CF,EST,1501,489,D,8,CF-2,1999,ULY,ULY,NA
1845,5750,CF,EST,1501,493,I,10,CF-2,1999,ULY,ULY,NA
1393,5750,CF,EST,1501,494,D,7,CF-2,1999,ULY,ULY,NA
1418,5750,CF,EST,1501,497,D,8,CF-2,1999,ULY,ULY,NA
1433,5750,CF,EST,1501,498,D,9,CF-2,1999,ULY,ULY,NA
1434,5750,CF,EST,1501,499,D,9,CF-2,1999,ULY,ULY,NA
1934,5750,CF,EST,1501,508,I,9,CF-2,1999,ULY,ULY,NA
1984,5750,CF,EST,1501,513,J,10,CF-2,1999,ULY,ULY,NA
2132,5750,CF,EST,1501,515,J,9,CF-2,1999,ULY,ULY,NA
2133,5750,CF,EST,1501,516,J,9,CF-2,1999,ULY,ULY,NA
2054,5750,CF,EST,1501,517,J,7,CF-2,1999,ULY,ULY,NA
2166,5750,CF,EST,1501,518,J,10,CF-2,1999,ULY,ULY,NA
2017,5750,CF,EST,1501,519,J,6,CF-2,1999,ULY,ULY,NA
1747,5750,CF,EST,1501,520,H,6,CF-2,1999,ULY,ULY,NA
2055,5750,CF,EST,1501,522,J,7,CF-2,1999,ULY,ULY,NA
1440,5750,CF,EST,1501,524,E,10,CF-2,1999,ULY,ULY,NA
1748,5750,CF,EST,1501,525,H,6,CF-2,1999,ULY,ULY,NA
1871,5750,CF,EST,1501,526,I,6,CF-2,1999,ULY,ULY,NA
1712,5750,CF,EST,1501,529,H,10,CF-2,1999,ULY,ULY,NA
1632,5750,CF,EST,1501,530,G,7,CF-2,1999,ULY,ULY,NA
2134,5750,CF,EST,1501,531,J,9,CF-2,1999,ULY,ULY,NA
1846,5750,CF,EST,1501,533,I,10,CF-2,1999,ULY,ULY,NA
2056,5750,CF,EST,1501,534,J,7,CF-2,1999,ULY,ULY,NA
1474,5750,CF,EST,1501,535,E,8,CF-2,1999,ULY,ULY,NA
1372,5750,CF,EST,1501,536,D,6,CF-2,1999,ULY,ULY,NA
1589,5750,CF,EST,1501,542,F,9,CF-2,1999,ULY,ULY,NA
1835,5750,CF,EST,1501,544,H,9,CF-2,1999,ULY,ULY,NA
1872,5750,CF,EST,1501,550,I,6,CF-2,1999,ULY,ULY,NA
1922,5750,CF,EST,1501,552,I,8,CF-2,1999,ULY,ULY,NA
1101,5750,CF,EST,1501,626,B,6,CF-2,1999,ULY,ULY,NA
1089,5750,CF,EST,1501,1436,B,10,CF-2,1999,ULY,ULY,NA
2135,5750,CF,EST,1501,558,J,9,CF-2,2000,ULY,ULY,NA
2137,5750,CF,EST,1501,562,J,9,CF-2,2000,ULY,ULY,NA
1789,5750,CF,EST,1501,570,H,7,CF-2,2000,ULY,ULY,NA
2083,5750,CF,EST,1501,578,J,8,CF-2,2000,ULY,ULY,NA
1419,5750,CF,EST,1501,587,D,8,CF-2,2000,ULY,ULY,NA
2058,5750,CF,EST,1501,598,J,7,CF-2,2000,ULY,ULY,NA
1511,5750,CF,EST,1501,600,F,10,CF-2,2000,ULY,ULY,NA
1512,5750,CF,EST,1501,601,F,10,CF-2,2000,ULY,ULY,NA
1288,5750,CF,EST,1501,615,C,9,CF-2,2000,ULY,ULY,NA
1572,5750,CF,EST,1501,633,F,8,CF-2,2000,ULY,ULY,NA
2086,5750,CF,EST,1501,652,J,8,CF-2,2000,ULY,ULY,NA
2087,5750,CF,EST,1501,654,J,8,CF-2,2000,ULY,ULY,NA
1819,5750,CF,EST,1501,657,H,8,CF-2,2000,ULY,ULY,NA
1125,5750,CF,EST,1501,701,B,7,CF-2,2002,ULY,ULY,NA
1376,5750,CF,EST,1501,743,D,6,CF-2,2002,ULY,ULY,NA
1377,5750,CF,EST,1501,759,D,6,CF-2,2002,ULY,ULY,NA
1038,5750,CF,EST,1501,767,A,8,CF-2,2002,ULY,ULY,NA
1998,5750,CF,EST,1501,810,J,10,CF-2,2002,ULY,ULY,NA
2000,5750,CF,EST,1501,827,J,10,CF-2,2002,ULY,ULY,NA
1064,5750,CF,EST,1501,828,A,9,CF-2,2002,ULY,ULY,NA
1324,5750,CF,EST,1501,869,C,9,CF-2,2004,ULY,ULY,NA
1689,5750,CF,EST,1501,882,G,9,CF-2,2004,ULY,ULY,NA
1593,5750,CF,EST,1501,887,F,9,CF-2,2004,ULY,ULY,NA
1851,5750,CF,EST,1501,901,I,10,CF-2,2004,ULY,ULY,NA
1722,5750,CF,EST,1501,905,H,10,CF-2,2004,ULY,ULY,NA
1326,5750,CF,EST,1501,909,C,9,CF-2,2004,ULY,ULY,NA
2157,5750,CF,EST,1501,916,J,9,CF-2,2004,ULY,ULY,NA
2003,5750,CF,EST,1501,918,J,10,CF-2,2004,ULY,ULY,NA
1961,5750,CF,EST,1501,922,I,9,CF-2,2004,ULY,ULY,NA
2004,5750,CF,EST,1501,932,J,10,CF-2,2004,ULY,ULY,NA
2159,5750,CF,EST,1501,940,J,9,CF-2,2004,ULY,ULY,NA
2060,5750,CF,EST,1501,997,J,7,CF-2,2004,ULY,ULY,NA
1796,5750,CF,EST,1501,1327,H,7,CF-2,2004,ULY,ULY,NA
1006,5750,CF,EST,1501,1336,A,7,CF-2,2004,ULY,ULY,NA
1040,5750,CF,EST,1501,1404,A,8,CF-2,2004,ULY,ULY,NA
1560,5750,CF,EST,1501,1416,F,7,CF-2,2004,ULY,ULY,NA
2163,5750,CF,EST,1501,1417,J,9,CF-2,2006,ULY,ULY,NA
1585,5750,CF,EST,1501,2061,F,8,CF-2,2007,ULY,ULY,NA
1072,5750,CF,EST,1501,29,B,10,CF-2,2008,ULY,ULY,NA
1670,5750,CF,EST,1501,233,G,9,CF-2,2008,ULY,ULY,NA
1737,5750,CF,EST,1501,369,H,6,CF-2,2008,ULY,ULY,NA
1921,5750,CF,EST,1501,424,I,8,CF-2,2008,ULY,ULY,NA
1589,5750,CF,EST,1501,542,F,9,CF-2,2008,ULY,ULY,NA
1820,5750,CF,EST,1501,965,H,8,CF-2,2008,ULY,ULY,NA
1795,5750,CF,EST,1501,996,H,7,CF-2,2008,ULY,ULY,NA
1381,5750,CF,EST,1501,1359,D,6,CF-2,2008,ULY,ULY,NA
1801,5750,CF,EST,1501,2043,H,7,CF-2,2008,ULY,ULY,NA
1892,5750,CF,EST,1501,2070,I,6,CF-2,2008,ULY,ULY,NA
2164,5750,CF,EST,1501,2306,J,9,CF-2,2008,ULY,ULY,NA
2030,5750,CF,EST,1501,2313,J,6,CF-2,2008,ULY,ULY,NA
2034,5750,CF,EST,1501,2317,J,6,CF-2,2008,ULY,ULY,NA
2119,5750,CF,EST,1501,2341,J,8,CF-2,2009,ULY,ULY,NA
2312,5751,1-ha,EST,1104,66,C,5,FF-3,1999,ULY,ULY,NA
2245,5751,1-ha,EST,1104,73,B,5,FF-3,1999,ULY,ULY,NA
2314,5751,1-ha,EST,1104,110,C,5,FF-3,1999,ULY,ULY,NA
2315,5751,1-ha,EST,1104,111,C,5,FF-3,1999,ULY,ULY,NA
2391,5751,1-ha,EST,1104,119,D,2,FF-3,1999,ULY,ULY,NA
2293,5751,1-ha,EST,1104,120,C,3,FF-3,1999,ULY,ULY,NA
2514,5751,1-ha,EST,1104,122,E,4,FF-3,1999,ULY,ULY,NA
2479,5751,1-ha,EST,1104,124,E,1,FF-3,1999,ULY,ULY,NA
2182,5751,1-ha,EST,1104,125,A,5,FF-3,1999,ULY,ULY,NA
2304,5751,1-ha,EST,1104,126,C,4,FF-3,1999,ULY,ULY,NA
2296,5751,1-ha,EST,1104,129,C,3,FF-3,1999,ULY,ULY,NA
2446,5751,1-ha,EST,1104,130,D,7,FF-3,1999,ULY,ULY,NA
2528,5751,1-ha,EST,1104,131,E,6,FF-3,1999,ULY,ULY,NA
2447,5751,1-ha,EST,1104,134,D,7,FF-3,1999,ULY,ULY,NA
2427,5751,1-ha,EST,1104,135,D,6,FF-3,1999,ULY,ULY,NA
2392,5751,1-ha,EST,1104,136,D,2,FF-3,1999,ULY,ULY,NA
2412,5751,1-ha,EST,1104,139,D,5,FF-3,1999,ULY,ULY,NA
2408,5751,1-ha,EST,1104,140,D,4,FF-3,1999,ULY,ULY,NA
2529,5751,1-ha,EST,1104,141,E,6,FF-3,1999,ULY,ULY,NA
2172,5751,1-ha,EST,1104,146,A,2,FF-3,1999,ULY,ULY,NA
2508,5751,1-ha,EST,1104,147,E,3,FF-3,1999,ULY,ULY,NA
2509,5751,1-ha,EST,1104,149,E,3,FF-3,1999,ULY,ULY,NA
2560,5751,1-ha,EST,1104,150,E,8,FF-3,1999,ULY,ULY,NA
2530,5751,1-ha,EST,1104,151,E,6,FF-3,1999,ULY,ULY,NA
2516,5751,1-ha,EST,1104,152,E,4,FF-3,1999,ULY,ULY,NA
2397,5751,1-ha,EST,1104,155,D,3,FF-3,1999,ULY,ULY,NA
2481,5751,1-ha,EST,1104,156,E,1,FF-3,1999,ULY,ULY,NA
2208,5751,1-ha,EST,1104,161,A,8,FF-3,1999,ULY,ULY,NA
2209,5751,1-ha,EST,1104,162,A,8,FF-3,1999,ULY,ULY,NA
2448,5751,1-ha,EST,1104,163,D,7,FF-3,1999,ULY,ULY,NA
2455,5751,1-ha,EST,1104,164,D,8,FF-3,1999,ULY,ULY,NA
2449,5751,1-ha,EST,1104,165,D,7,FF-3,1999,ULY,ULY,NA
2363,5751,1-ha,EST,1104,166,C,9,FF-3,1999,ULY,ULY,NA
2364,5751,1-ha,EST,1104,168,C,9,FF-3,1999,ULY,ULY,NA
2365,5751,1-ha,EST,1104,169,C,9,FF-3,1999,ULY,ULY,NA
2457,5751,1-ha,EST,1104,170,D,8,FF-3,1999,ULY,ULY,NA
2450,5751,1-ha,EST,1104,172,D,7,FF-3,1999,ULY,ULY,NA
2531,5751,1-ha,EST,1104,174,E,6,FF-3,1999,ULY,ULY,NA
2193,5751,1-ha,EST,1104,176,A,7,FF-3,1999,ULY,ULY,NA
2319,5751,1-ha,EST,1104,181,C,6,FF-3,1999,ULY,ULY,NA
2343,5751,1-ha,EST,1104,182,C,8,FF-3,1999,ULY,ULY,NA
2210,5751,1-ha,EST,1104,184,A,8,FF-3,1999,ULY,ULY,NA
2267,5751,1-ha,EST,1104,185,B,8,FF-3,1999,ULY,ULY,NA
2320,5751,1-ha,EST,1104,188,C,6,FF-3,1999,ULY,ULY,NA
2369,5751,1-ha,EST,1104,191,C,9,FF-3,1999,ULY,ULY,NA
2371,5751,1-ha,EST,1104,195,C,9,FF-3,1999,ULY,ULY,NA
2373,5751,1-ha,EST,1104,197,C,9,FF-3,1999,ULY,ULY,NA
2429,5751,1-ha,EST,1104,198,D,6,FF-3,1999,ULY,ULY,NA
2331,5751,1-ha,EST,1104,199,C,7,FF-3,1999,ULY,ULY,NA
2460,5751,1-ha,EST,1104,200,D,8,FF-3,1999,ULY,ULY,NA
2561,5751,1-ha,EST,1104,201,E,8,FF-3,1999,ULY,ULY,NA
2570,5751,1-ha,EST,1104,202,E,9,FF-3,1999,ULY,ULY,NA
2571,5751,1-ha,EST,1104,203,E,9,FF-3,1999,ULY,ULY,NA
2497,5751,1-ha,EST,1104,205,E,10,FF-3,1999,ULY,ULY,NA
2470,5751,1-ha,EST,1104,246,D,9,FF-3,1999,ULY,ULY,NA
2521,5751,1-ha,EST,1104,216,E,5,FF-3,2000,ULY,ULY,NA
2469,5751,1-ha,EST,1104,237,D,9,FF-3,2000,ULY,ULY,NA
2433,5751,1-ha,EST,1104,261,D,6,FF-3,2000,ULY,ULY,NA
2536,5751,1-ha,EST,1104,267,E,6,FF-3,2000,ULY,ULY,NA
2498,5751,1-ha,EST,1104,241,E,10,FF-3,2002,ULY,ULY,NA
2534,5751,1-ha,EST,1104,254,E,6,FF-3,2002,ULY,ULY,NA
2452,5751,1-ha,EST,1104,289,D,7,FF-3,2002,ULY,ULY,NA
2381,5751,1-ha,EST,1104,338,D,1,FF-3,2002,ULY,ULY,NA
2399,5751,1-ha,EST,1104,247,D,3,FF-3,2004,ULY,ULY,NA
2257,5751,1-ha,EST,1104,282,B,7,FF-3,2004,ULY,ULY,NA
2194,5751,1-ha,EST,1104,286,A,7,FF-3,2004,ULY,ULY,NA
2277,5751,1-ha,EST,1104,428,C,1,FF-3,2006,ULY,ULY,NA
2383,5751,1-ha,EST,1104,429,D,1,FF-3,2006,ULY,ULY,NA
2546,5751,1-ha,EST,1104,93,E,7,FF-3,2008,ULY,ULY,NA
2480,5751,1-ha,EST,1104,137,E,1,FF-3,2008,ULY,ULY,NA
2369,5751,1-ha,EST,1104,191,C,9,FF-3,2008,ULY,ULY,NA
2433,5751,1-ha,EST,1104,261,D,6,FF-3,2008,ULY,ULY,NA
2503,5751,1-ha,EST,1104,331,E,2,FF-3,2008,ULY,ULY,NA
2555,5751,1-ha,EST,1104,340,E,7,FF-3,2008,ULY,ULY,NA
2286,5751,1-ha,EST,1104,396,C,2,FF-3,2008,ULY,ULY,NA
2842,5752,10-ha,EST,1202,35,B,6,FF-6,1999,ULY,ULY,NA
2938,5752,10-ha,EST,1202,228,C,3,FF-6,1999,ULY,ULY,NA
3134,5752,10-ha,EST,1202,235,D,3,FF-6,1999,ULY,ULY,NA
3135,5752,10-ha,EST,1202,239,D,3,FF-6,1999,ULY,ULY,NA
3013,5752,10-ha,EST,1202,247,C,6,FF-6,1999,ULY,ULY,NA
3332,5752,10-ha,EST,1202,248,E,3,FF-6,1999,ULY,ULY,NA
3128,5752,10-ha,EST,1202,249,D,2,FF-6,1999,ULY,ULY,NA
3338,5752,10-ha,EST,1202,254,E,4,FF-6,1999,ULY,ULY,NA
2582,5752,10-ha,EST,1202,255,A,1,FF-6,1999,ULY,ULY,NA
2788,5752,10-ha,EST,1202,256,B,4,FF-6,1999,ULY,ULY,NA
3266,5752,10-ha,EST,1202,257,E,1,FF-6,1999,ULY,ULY,NA
2973,5752,10-ha,EST,1202,259,C,5,FF-6,1999,ULY,ULY,NA
3302,5752,10-ha,EST,1202,260,E,2,FF-6,1999,ULY,ULY,NA
2974,5752,10-ha,EST,1202,263,C,5,FF-6,1999,ULY,ULY,NA
3136,5752,10-ha,EST,1202,266,D,3,FF-6,1999,ULY,ULY,NA
2951,5752,10-ha,EST,1202,267,C,4,FF-6,1999,ULY,ULY,NA
2977,5752,10-ha,EST,1202,268,C,5,FF-6,1999,ULY,ULY,NA
3148,5752,10-ha,EST,1202,272,D,4,FF-6,1999,ULY,ULY,NA
2670,5752,10-ha,EST,1202,275,A,6,FF-6,1999,ULY,ULY,NA
3267,5752,10-ha,EST,1202,276,E,1,FF-6,1999,ULY,ULY,NA
3137,5752,10-ha,EST,1202,277,D,3,FF-6,1999,ULY,ULY,NA
2952,5752,10-ha,EST,1202,281,C,4,FF-6,1999,ULY,ULY,NA
2979,5752,10-ha,EST,1202,283,C,5,FF-6,1999,ULY,ULY,NA
3303,5752,10-ha,EST,1202,284,E,2,FF-6,1999,ULY,ULY,NA
3162,5752,10-ha,EST,1202,293,D,5,FF-6,1999,ULY,ULY,NA
2982,5752,10-ha,EST,1202,295,C,5,FF-6,1999,ULY,ULY,NA
3015,5752,10-ha,EST,1202,297,C,6,FF-6,1999,ULY,ULY,NA
2790,5752,10-ha,EST,1202,302,B,4,FF-6,1999,ULY,ULY,NA
3195,5752,10-ha,EST,1202,304,D,6,FF-6,1999,ULY,ULY,NA
2984,5752,10-ha,EST,1202,306,C,5,FF-6,1999,ULY,ULY,NA
3196,5752,10-ha,EST,1202,309,D,6,FF-6,1999,ULY,ULY,NA
2953,5752,10-ha,EST,1202,311,C,4,FF-6,1999,ULY,ULY,NA
3355,5752,10-ha,EST,1202,313,E,6,FF-6,1999,ULY,ULY,NA
3025,5752,10-ha,EST,1202,316,C,7,FF-6,1999,ULY,ULY,NA
3304,5752,10-ha,EST,1202,317,E,2,FF-6,1999,ULY,ULY,NA
2899,5752,10-ha,EST,1202,318,C,1,FF-6,1999,ULY,ULY,NA
2644,5752,10-ha,EST,1202,319,A,5,FF-6,1999,ULY,ULY,NA
3138,5752,10-ha,EST,1202,321,D,3,FF-6,1999,ULY,ULY,NA
3268,5752,10-ha,EST,1202,325,E,1,FF-6,1999,ULY,ULY,NA
3200,5752,10-ha,EST,1202,327,D,6,FF-6,1999,ULY,ULY,NA
2750,5752,10-ha,EST,1202,328,B,2,FF-6,1999,ULY,ULY,NA
2940,5752,10-ha,EST,1202,330,C,3,FF-6,1999,ULY,ULY,NA
2770,5752,10-ha,EST,1202,332,B,3,FF-6,1999,ULY,ULY,NA
3017,5752,10-ha,EST,1202,333,C,6,FF-6,1999,ULY,ULY,NA
3101,5752,10-ha,EST,1202,334,D,1,FF-6,1999,ULY,ULY,NA
3269,5752,10-ha,EST,1202,336,E,1,FF-6,1999,ULY,ULY,NA
2987,5752,10-ha,EST,1202,337,C,5,FF-6,1999,ULY,ULY,NA
3139,5752,10-ha,EST,1202,338,D,3,FF-6,1999,ULY,ULY,NA
3246,5752,10-ha,EST,1202,340,D,8,FF-6,1999,ULY,ULY,NA
3390,5752,10-ha,EST,1202,342,E,8,FF-6,1999,ULY,ULY,NA
3081,5752,10-ha,EST,1202,348,C,9,FF-6,1999,ULY,ULY,NA
2687,5752,10-ha,EST,1202,350,A,7,FF-6,1999,ULY,ULY,NA
3364,5752,10-ha,EST,1202,351,E,7,FF-6,1999,ULY,ULY,NA
3050,5752,10-ha,EST,1202,352,C,8,FF-6,1999,ULY,ULY,NA
2863,5752,10-ha,EST,1202,354,B,8,FF-6,1999,ULY,ULY,NA
2860,5752,10-ha,EST,1202,355,B,7,FF-6,1999,ULY,ULY,NA
3391,5752,10-ha,EST,1202,356,E,8,FF-6,1999,ULY,ULY,NA
2688,5752,10-ha,EST,1202,369,A,7,FF-6,1999,ULY,ULY,NA
3255,5752,10-ha,EST,1202,372,D,9,FF-6,1999,ULY,ULY,NA
2861,5752,10-ha,EST,1202,374,B,7,FF-6,1999,ULY,ULY,NA
3026,5752,10-ha,EST,1202,376,C,7,FF-6,1999,ULY,ULY,NA
2689,5752,10-ha,EST,1202,377,A,7,FF-6,1999,ULY,ULY,NA
3053,5752,10-ha,EST,1202,381,C,8,FF-6,1999,ULY,ULY,NA
2884,5752,10-ha,EST,1202,382,B,9,FF-6,1999,ULY,ULY,NA
3027,5752,10-ha,EST,1202,384,C,7,FF-6,1999,ULY,ULY,NA
2920,5752,10-ha,EST,1202,389,C,10,FF-6,1999,ULY,ULY,NA
2921,5752,10-ha,EST,1202,390,C,10,FF-6,1999,ULY,ULY,NA
2922,5752,10-ha,EST,1202,391,C,10,FF-6,1999,ULY,ULY,NA
2589,5752,10-ha,EST,1202,394,A,10,FF-6,1999,ULY,ULY,NA
2747,5752,10-ha,EST,1202,398,B,10,FF-6,1999,ULY,ULY,NA
3116,5752,10-ha,EST,1202,399,D,10,FF-6,1999,ULY,ULY,NA
2748,5752,10-ha,EST,1202,400,B,10,FF-6,1999,ULY,ULY,NA
2885,5752,10-ha,EST,1202,401,B,9,FF-6,1999,ULY,ULY,NA
2771,5752,10-ha,EST,1202,414,B,3,FF-6,1999,ULY,ULY,NA
2792,5752,10-ha,EST,1202,426,B,4,FF-6,1999,ULY,ULY,NA
2829,5752,10-ha,EST,1202,433,B,5,FF-6,1999,ULY,ULY,NA
2831,5752,10-ha,EST,1202,438,B,5,FF-6,1999,ULY,ULY,NA
2847,5752,10-ha,EST,1202,460,B,6,FF-6,1999,ULY,ULY,NA
3054,5752,10-ha,EST,1202,467,C,8,FF-6,1999,ULY,ULY,NA
2886,5752,10-ha,EST,1202,484,B,9,FF-6,1999,ULY,ULY,NA
2923,5752,10-ha,EST,1202,486,C,10,FF-6,1999,ULY,ULY,NA
2867,5752,10-ha,EST,1202,502,B,8,FF-6,1999,ULY,ULY,NA
3224,5752,10-ha,EST,1202,503,D,7,FF-6,1999,ULY,ULY,NA
2988,5752,10-ha,EST,1202,411,C,5,FF-6,2000,ULY,ULY,NA
2794,5752,10-ha,EST,1202,431,B,4,FF-6,2000,ULY,ULY,NA
3171,5752,10-ha,EST,1202,432,D,5,FF-6,2000,ULY,ULY,NA
3149,5752,10-ha,EST,1202,441,D,4,FF-6,2000,ULY,ULY,NA
3102,5752,10-ha,EST,1202,445,D,1,FF-6,2000,ULY,ULY,NA
3117,5752,10-ha,EST,1202,457,D,10,FF-6,2000,ULY,ULY,NA
3118,5752,10-ha,EST,1202,462,D,10,FF-6,2000,ULY,ULY,NA
2726,5752,10-ha,EST,1202,466,A,9,FF-6,2000,ULY,ULY,NA
3085,5752,10-ha,EST,1202,468,C,9,FF-6,2000,ULY,ULY,NA
2727,5752,10-ha,EST,1202,470,A,9,FF-6,2000,ULY,ULY,NA
3398,5752,10-ha,EST,1202,475,E,9,FF-6,2000,ULY,ULY,NA
2728,5752,10-ha,EST,1202,476,A,9,FF-6,2000,ULY,ULY,NA
3346,5752,10-ha,EST,1202,477,E,5,FF-6,2000,ULY,ULY,NA
2923,5752,10-ha,EST,1202,486,C,10,FF-6,2000,ULY,ULY,NA
2888,5752,10-ha,EST,1202,494,B,9,FF-6,2000,ULY,ULY,NA
3087,5752,10-ha,EST,1202,497,C,9,FF-6,2000,ULY,ULY,NA
3120,5752,10-ha,EST,1202,498,D,10,FF-6,2000,ULY,ULY,NA
2866,5752,10-ha,EST,1202,501,B,8,FF-6,2000,ULY,ULY,NA
2867,5752,10-ha,EST,1202,502,B,8,FF-6,2000,ULY,ULY,NA
2869,5752,10-ha,EST,1202,509,B,8,FF-6,2000,ULY,ULY,NA
2870,5752,10-ha,EST,1202,510,B,8,FF-6,2000,ULY,ULY,NA
3121,5752,10-ha,EST,1202,542,D,10,FF-6,2001,ULY,ULY,NA
2708,5752,10-ha,EST,1202,558,A,8,FF-6,2002,ULY,ULY,NA
3089,5752,10-ha,EST,1202,575,C,9,FF-6,2002,ULY,ULY,NA
2583,5752,10-ha,EST,1202,577,A,1,FF-6,2002,ULY,ULY,NA
2852,5752,10-ha,EST,1202,582,B,6,FF-6,2002,ULY,ULY,NA
3030,5752,10-ha,EST,1202,587,C,7,FF-6,2002,ULY,ULY,NA
2625,5752,10-ha,EST,1202,601,A,4,FF-6,2002,ULY,ULY,NA
2626,5752,10-ha,EST,1202,603,A,4,FF-6,2002,ULY,ULY,NA
2776,5752,10-ha,EST,1202,604,B,3,FF-6,2002,ULY,ULY,NA
2801,5752,10-ha,EST,1202,606,B,4,FF-6,2002,ULY,ULY,NA
2692,5752,10-ha,EST,1202,609,A,7,FF-6,2002,ULY,ULY,NA
2629,5752,10-ha,EST,1202,615,A,4,FF-6,2002,ULY,ULY,NA
2711,5752,10-ha,EST,1202,616,A,8,FF-6,2002,ULY,ULY,NA
3351,5752,10-ha,EST,1202,625,E,5,FF-6,2002,ULY,ULY,NA
2777,5752,10-ha,EST,1202,628,B,3,FF-6,2002,ULY,ULY,NA
3032,5752,10-ha,EST,1202,638,C,7,FF-6,2002,ULY,ULY,NA
2779,5752,10-ha,EST,1202,641,B,3,FF-6,2002,ULY,ULY,NA
3091,5752,10-ha,EST,1202,647,C,9,FF-6,2002,ULY,ULY,NA
2758,5752,10-ha,EST,1202,650,B,2,FF-6,2002,ULY,ULY,NA
2902,5752,10-ha,EST,1202,579,C,1,FF-6,2004,ULY,ULY,NA
2963,5752,10-ha,EST,1202,674,C,4,FF-6,2004,ULY,ULY,NA
2837,5752,10-ha,EST,1202,706,B,5,FF-6,2004,ULY,ULY,NA
2894,5752,10-ha,EST,1202,771,B,9,FF-6,2006,ULY,ULY,NA
2675,5752,10-ha,EST,1202,777,A,6,FF-6,2006,ULY,ULY,NA
3007,5752,10-ha,EST,1202,801,C,5,FF-6,2006,ULY,ULY,NA
3321,5752,10-ha,EST,1202,805,E,2,FF-6,2006,ULY,ULY,NA
3109,5752,10-ha,EST,1202,807,D,1,FF-6,2006,ULY,ULY,NA
