plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plot_id,year,code,duplicate_tag,adult_no_tag,recorded_sdlg,treefall_status,condition,census_status,subplot
7498,Florestal-CF,CF,EST,1301,1562,B,8,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,B8
8344,Florestal-CF,CF,EST,1301,1564,E,8,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E8
8345,Florestal-CF,CF,EST,1301,1565,E,8,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E8
8050,Florestal-CF,CF,EST,1301,1201,E,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8051,Florestal-CF,CF,EST,1301,1202,E,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8011,Florestal-CF,CF,EST,1301,1203,E,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
7820,Florestal-CF,CF,EST,1301,1204,D,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
8110,Florestal-CF,CF,EST,1301,1205,E,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
8111,Florestal-CF,CF,EST,1301,1206,E,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
7821,Florestal-CF,CF,EST,1301,1207,D,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
6897,Florestal-CF,CF,EST,1301,1209,A,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
7295,Florestal-CF,CF,EST,1301,1212,B,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
7296,Florestal-CF,CF,EST,1301,1213,B,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
7297,Florestal-CF,CF,EST,1301,1214,B,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
7298,Florestal-CF,CF,EST,1301,1215,B,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
8221,Florestal-CF,CF,EST,1301,1217,E,4,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
7910,Florestal-CF,CF,EST,1301,1219,D,4,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D4
7871,Florestal-CF,CF,EST,1301,1220,D,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
8112,Florestal-CF,CF,EST,1301,1227,E,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
8113,Florestal-CF,CF,EST,1301,1229,E,2,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
8052,Florestal-CF,CF,EST,1301,1230,E,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
7387,Florestal-CF,CF,EST,1301,1231,B,5,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
8053,Florestal-CF,CF,EST,1301,1233,E,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
7729,Florestal-CF,CF,EST,1301,1234,D,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D1
7763,Florestal-CF,CF,EST,1301,1235,D,1,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D1
7183,Florestal-CF,CF,EST,1301,1239,A,9,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A9
7714,Florestal-CF,CF,EST,1301,1252,C,7,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
7953,Florestal-CF,CF,EST,1301,1297,D,5,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D5
7876,Florestal-CF,CF,EST,1301,1533,D,3,CF-1,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
7210,Florestal-CF,CF,EST,1301,1405,B,1,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B1
7822,Florestal-CF,CF,EST,1301,1406,D,2,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
6972,Florestal-CF,CF,EST,1301,1449,A,3,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
7873,Florestal-CF,CF,EST,1301,1451,D,3,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
8226,Florestal-CF,CF,EST,1301,1455,E,4,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
7060,Florestal-CF,CF,EST,1301,1465,A,5,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A5
8276,Florestal-CF,CF,EST,1301,1479,E,6,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E6
7683,Florestal-CF,CF,EST,1301,1482,C,6,CF-1,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C6
7262,Florestal-CF,CF,EST,1301,1240,B,2,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
8178,Florestal-CF,CF,EST,1301,1279,E,3,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E3
7156,Florestal-CF,CF,EST,1301,1293,A,8,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
7877,Florestal-CF,CF,EST,1301,1554,D,3,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
7542,Florestal-CF,CF,EST,1301,1560,C,1,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,C1
7346,Florestal-CF,CF,EST,1301,1571,B,4,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
8229,Florestal-CF,CF,EST,1301,1577,E,4,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
8322,Florestal-CF,CF,EST,1301,1915,E,7,CF-1,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
7267,Florestal-CF,CF,EST,1301,1903,B,2,CF-1,2008,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
8602,PortoAlegre-CF,CF,PAL,none,212,E,10,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E10
8369,PortoAlegre-CF,CF,PAL,none,217,A,5,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A5
8440,PortoAlegre-CF,CF,PAL,none,225,B,5,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
8514,PortoAlegre-CF,CF,PAL,none,229,C,8,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
8585,PortoAlegre-CF,CF,PAL,none,240,D,8,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D8
8608,PortoAlegre-CF,CF,PAL,none,363,E,10,CF-5,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E10
8505,PortoAlegre-CF,CF,PAL,none,234,C,7,CF-5,2006,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
